CustomerID,InvoiceNo,StockCode,Segment,Subsegment
14045,536405,20914,Risk,One-Time Buyers
17850,536406,85123A,Risk,Window Shoppers
17850,536406,71053,Risk,Window Shoppers
17850,536406,84406B,Risk,Window Shoppers
17850,536406,20679,Risk,Window Shoppers
17850,536406,37370,Risk,Window Shoppers
17850,536406,21871,Risk,Window Shoppers
17850,536406,21071,Risk,Window Shoppers
17850,536406,21068,Risk,Window Shoppers
17850,536406,82483,Risk,Window Shoppers
17850,536406,82486,Risk,Window Shoppers
17850,536406,82482,Risk,Window Shoppers
17850,536406,82494L,Risk,Window Shoppers
17850,536406,84029G,Risk,Window Shoppers
17850,536406,84029E,Risk,Window Shoppers
17850,536406,22752,Risk,Window Shoppers
17850,536406,22803,Risk,Window Shoppers
17850,536406,21730,Risk,Window Shoppers
17850,536407,22632,Risk,Window Shoppers
17850,536407,22633,Risk,Window Shoppers
17908,536409,90199C,Risk,At-Risk Customers
17908,536409,21479,Risk,At-Risk Customers
17908,536409,22111,Risk,At-Risk Customers
17908,536409,22785,Risk,At-Risk Customers
17908,536409,22975,Risk,At-Risk Customers
17908,536409,22972,Risk,At-Risk Customers
17908,536409,22866,Risk,At-Risk Customers
17908,536409,22568,Risk,At-Risk Customers
17908,536409,85116,Risk,At-Risk Customers
17908,536409,22664,Risk,At-Risk Customers
17908,536409,21609,Risk,At-Risk Customers
17908,536409,21866,Risk,At-Risk Customers
17908,536409,20669,Risk,At-Risk Customers
17908,536409,90129F,Risk,At-Risk Customers
17908,536409,90210B,Risk,At-Risk Customers
17908,536409,90199C,Risk,At-Risk Customers
17908,536409,21955,Risk,At-Risk Customers
17908,536409,72802C,Risk,At-Risk Customers
17908,536409,22109,Risk,At-Risk Customers
17908,536409,85116,Risk,At-Risk Customers
17908,536409,22531,Risk,At-Risk Customers
17908,536409,21811,Risk,At-Risk Customers
17908,536409,22183,Risk,At-Risk Customers
17908,536409,21678,Risk,At-Risk Customers
17908,536409,21676,Risk,At-Risk Customers
17908,536409,84625A,Risk,At-Risk Customers
17908,536409,84625C,Risk,At-Risk Customers
17908,536409,21931,Risk,At-Risk Customers
17908,536409,85169B,Risk,At-Risk Customers
17908,536409,16238,Risk,At-Risk Customers
17908,536409,20668,Risk,At-Risk Customers
17908,536409,84906,Risk,At-Risk Customers
17908,536409,21867,Risk,At-Risk Customers
17908,536409,22075,Risk,At-Risk Customers
17908,536409,21866,Risk,At-Risk Customers
17908,536409,21326,Risk,At-Risk Customers
17908,536409,21065,Risk,At-Risk Customers
17908,536409,22074,Risk,At-Risk Customers
17908,536409,22900,Risk,At-Risk Customers
17908,536409,20713,Risk,At-Risk Customers
17908,536409,20966,Risk,At-Risk Customers
17908,536409,21116,Risk,At-Risk Customers
17908,536409,90199C,Risk,At-Risk Customers
17908,536409,22633,Risk,At-Risk Customers
17908,536409,22866,Risk,At-Risk Customers
17908,536409,22198,Risk,At-Risk Customers
17908,536409,21824,Risk,At-Risk Customers
17908,536409,21823,Risk,At-Risk Customers
17908,536409,22153,Risk,At-Risk Customers
17908,536409,22197,Risk,At-Risk Customers
17908,536409,85099B,Risk,At-Risk Customers
17908,536409,85099F,Risk,At-Risk Customers
17908,536409,20717,Risk,At-Risk Customers
17908,536409,20723,Risk,At-Risk Customers
17908,536409,22900,Risk,At-Risk Customers
17908,536409,21980,Risk,At-Risk Customers
17908,536409,22111,Risk,At-Risk Customers
17908,536409,22112,Risk,At-Risk Customers
16583,536420,21889,Risk,Fading Interest
16583,536420,21892,Risk,Fading Interest
16583,536420,21891,Risk,Fading Interest
16583,536420,21890,Risk,Fading Interest
16583,536420,21718,Risk,Fading Interest
16583,536420,21716,Risk,Fading Interest
16583,536420,21715,Risk,Fading Interest
16583,536420,22113,Risk,Fading Interest
16583,536420,22111,Risk,Fading Interest
16583,536420,22110,Risk,Fading Interest
16583,536420,22358,Risk,Fading Interest
16583,536420,22357,Risk,Fading Interest
16583,536420,22115,Risk,Fading Interest
16583,536420,22969,Risk,Fading Interest
18085,536423,22619,Risk,One-Time Buyers
18085,536423,21481,Risk,One-Time Buyers
18085,536423,22632,Risk,One-Time Buyers
18085,536423,22837,Risk,One-Time Buyers
18085,536423,21479,Risk,One-Time Buyers
18085,536423,21485,Risk,One-Time Buyers
18085,536423,84029E,Risk,One-Time Buyers
18085,536423,22111,Risk,One-Time Buyers
18085,536423,22113,Risk,One-Time Buyers
17968,536464,90200B,Risk,Window Shoppers
17968,536464,90059B,Risk,Window Shoppers
17968,536464,90185C,Risk,Window Shoppers
17968,536464,90059E,Risk,Window Shoppers
17968,536464,90059C,Risk,Window Shoppers
17968,536464,90200C,Risk,Window Shoppers
17968,536464,90200D,Risk,Window Shoppers
17968,536464,90200A,Risk,Window Shoppers
17968,536464,22386,Risk,Window Shoppers
17968,536464,85099B,Risk,Window Shoppers
17968,536464,84879,Risk,Window Shoppers
17968,536464,22086,Risk,Window Shoppers
17968,536464,22737,Risk,Window Shoppers
17968,536464,21260,Risk,Window Shoppers
17968,536464,22744,Risk,Window Shoppers
17968,536464,21985,Risk,Window Shoppers
17968,536464,21980,Risk,Window Shoppers
17968,536464,22988,Risk,Window Shoppers
17968,536464,22297,Risk,Window Shoppers
17968,536464,22294,Risk,Window Shoppers
17968,536464,22295,Risk,Window Shoppers
17968,536464,22813,Risk,Window Shoppers
17968,536464,22812,Risk,Window Shoppers
17968,536464,22197,Risk,Window Shoppers
17968,536464,21977,Risk,Window Shoppers
17968,536464,22619,Risk,Window Shoppers
17968,536464,16258A,Risk,Window Shoppers
17968,536464,21992,Risk,Window Shoppers
17968,536464,22910,Risk,Window Shoppers
17968,536464,21124,Risk,Window Shoppers
17968,536464,22735,Risk,Window Shoppers
17968,536464,22952,Risk,Window Shoppers
17968,536464,22945,Risk,Window Shoppers
17968,536464,21816,Risk,Window Shoppers
17968,536464,21815,Risk,Window Shoppers
17968,536464,21814,Risk,Window Shoppers
17968,536464,10125,Risk,Window Shoppers
17968,536464,22810,Risk,Window Shoppers
17968,536464,22573,Risk,Window Shoppers
17968,536464,22577,Risk,Window Shoppers
17968,536464,22603,Risk,Window Shoppers
17968,536464,22809,Risk,Window Shoppers
17968,536464,20878,Risk,Window Shoppers
17968,536464,20866,Risk,Window Shoppers
17968,536464,85095,Risk,Window Shoppers
17968,536464,22333,Risk,Window Shoppers
17968,536464,22557,Risk,Window Shoppers
17968,536464,21584,Risk,Window Shoppers
17968,536464,22866,Risk,Window Shoppers
17968,536464,22731,Risk,Window Shoppers
17968,536464,22866,Risk,Window Shoppers
17968,536464,22866,Risk,Window Shoppers
17968,536464,22558,Risk,Window Shoppers
17968,536464,22956,Risk,Window Shoppers
17968,536464,22945,Risk,Window Shoppers
17968,536464,22582,Risk,Window Shoppers
17968,536464,21212,Risk,Window Shoppers
17968,536464,21212,Risk,Window Shoppers
17968,536464,22585,Risk,Window Shoppers
17968,536464,21121,Risk,Window Shoppers
17968,536464,21122,Risk,Window Shoppers
17968,536464,22759,Risk,Window Shoppers
17968,536464,21815,Risk,Window Shoppers
17968,536464,85231B,Risk,Window Shoppers
17968,536464,85231G,Risk,Window Shoppers
17968,536464,22082,Risk,Window Shoppers
17968,536464,22500,Risk,Window Shoppers
17968,536464,22742,Risk,Window Shoppers
17968,536464,21329,Risk,Window Shoppers
17968,536464,21328,Risk,Window Shoppers
17968,536464,21327,Risk,Window Shoppers
17968,536464,21992,Risk,Window Shoppers
17968,536464,21738,Risk,Window Shoppers
17968,536464,48173C,Risk,Window Shoppers
17968,536464,85099C,Risk,Window Shoppers
17968,536464,22960,Risk,Window Shoppers
17968,536464,85231G,Risk,Window Shoppers
17968,536464,85231B,Risk,Window Shoppers
17968,536464,22866,Risk,Window Shoppers
17968,536464,72818,Risk,Window Shoppers
17968,536464,21814,Risk,Window Shoppers
17968,536464,22441,Risk,Window Shoppers
17968,536464,22312,Risk,Window Shoppers
17968,536464,22197,Risk,Window Shoppers
17968,536464,22663,Risk,Window Shoppers
17897,536488,22738,Risk,Window Shoppers
17897,536488,21621,Risk,Window Shoppers
17897,536488,22960,Risk,Window Shoppers
17897,536488,22082,Risk,Window Shoppers
17897,536488,47563A,Risk,Window Shoppers
17897,536488,84558A,Risk,Window Shoppers
17897,536488,21592,Risk,Window Shoppers
17897,536488,20878,Risk,Window Shoppers
17897,536488,84347,Risk,Window Shoppers
17897,536488,84347,Risk,Window Shoppers
17897,536488,21577,Risk,Window Shoppers
17897,536488,22909,Risk,Window Shoppers
17897,536488,22087,Risk,Window Shoppers
17897,536488,22651,Risk,Window Shoppers
17897,536488,22713,Risk,Window Shoppers
17897,536488,22910,Risk,Window Shoppers
17897,536488,21370,Risk,Window Shoppers
17897,536488,21367,Risk,Window Shoppers
17897,536488,22376,Risk,Window Shoppers
17897,536488,22961,Risk,Window Shoppers
17897,536488,21895,Risk,Window Shoppers
17897,536488,22468,Risk,Window Shoppers
17897,536488,21034,Risk,Window Shoppers
17897,536488,22372,Risk,Window Shoppers
17897,536488,22867,Risk,Window Shoppers
17897,536488,22144,Risk,Window Shoppers
17897,536488,21190,Risk,Window Shoppers
17897,536488,21894,Risk,Window Shoppers
17897,536488,70007,Risk,Window Shoppers
17897,536488,22940,Risk,Window Shoppers
17897,536488,70007,Risk,Window Shoppers
17897,536488,84347,Risk,Window Shoppers
17897,536488,22150,Risk,Window Shoppers
17897,536488,22149,Risk,Window Shoppers
17897,536488,22144,Risk,Window Shoppers
16552,536502,84879,Risk,One-Time Buyers
16552,536502,22784,Risk,One-Time Buyers
16552,536502,21441,Risk,One-Time Buyers
16552,536502,85123A,Risk,One-Time Buyers
16552,536502,22423,Risk,One-Time Buyers
17181,536508,84947,Risk,At-Risk Customers
17181,536508,21326,Risk,At-Risk Customers
14729,536520,21794,Risk,At-Risk Customers
14729,536520,20707,Risk,At-Risk Customers
14729,536520,21175,Risk,At-Risk Customers
14729,536520,22926,Risk,At-Risk Customers
14729,536520,22588,Risk,At-Risk Customers
14729,536520,21292,Risk,At-Risk Customers
14729,536520,21890,Risk,At-Risk Customers
14729,536520,22632,Risk,At-Risk Customers
14729,536520,22633,Risk,At-Risk Customers
14729,536520,22670,Risk,At-Risk Customers
14729,536520,21867,Risk,At-Risk Customers
14729,536520,22760,Risk,At-Risk Customers
14729,536520,22107,Risk,At-Risk Customers
14729,536520,22470,Risk,At-Risk Customers
14729,536520,21486,Risk,At-Risk Customers
14729,536520,22151,Risk,At-Risk Customers
14729,536520,22643,Risk,At-Risk Customers
14729,536520,22642,Risk,At-Risk Customers
14729,536520,22604,Risk,At-Risk Customers
14729,536520,22099,Risk,At-Risk Customers
14729,536520,22553,Risk,At-Risk Customers
14729,536520,22551,Risk,At-Risk Customers
14729,536520,22653,Risk,At-Risk Customers
14729,536520,22557,Risk,At-Risk Customers
14729,536520,22906,Risk,At-Risk Customers
14729,536520,22754,Risk,At-Risk Customers
14729,536520,22938,Risk,At-Risk Customers
14729,536520,22812,Risk,At-Risk Customers
14729,536520,22919,Risk,At-Risk Customers
14729,536520,22917,Risk,At-Risk Customers
14729,536520,22920,Risk,At-Risk Customers
14729,536520,22921,Risk,At-Risk Customers
14729,536520,22918,Risk,At-Risk Customers
14729,536520,22916,Risk,At-Risk Customers
14729,536520,85123A,Risk,At-Risk Customers
14729,536520,22575,Risk,At-Risk Customers
14729,536520,21804,Risk,At-Risk Customers
14729,536520,21584,Risk,At-Risk Customers
14729,536520,21588,Risk,At-Risk Customers
14729,536520,22152,Risk,At-Risk Customers
14729,536520,22441,Risk,At-Risk Customers
14729,536520,22955,Risk,At-Risk Customers
14729,536520,22956,Risk,At-Risk Customers
14729,536520,22582,Risk,At-Risk Customers
14729,536520,22583,Risk,At-Risk Customers
14729,536520,22241,Risk,At-Risk Customers
14729,536520,22904,Risk,At-Risk Customers
14729,536520,22905,Risk,At-Risk Customers
14729,536520,22197,Risk,At-Risk Customers
14729,536520,22092,Risk,At-Risk Customers
14729,536520,22469,Risk,At-Risk Customers
14729,536520,22100,Risk,At-Risk Customers
14729,536520,22096,Risk,At-Risk Customers
14729,536520,22583,Risk,At-Risk Customers
14729,536520,21358,Risk,At-Risk Customers
14729,536520,21123,Risk,At-Risk Customers
14729,536520,21124,Risk,At-Risk Customers
14729,536520,21122,Risk,At-Risk Customers
14729,536520,84378,Risk,At-Risk Customers
14729,536520,21985,Risk,At-Risk Customers
14729,536520,21427,Risk,At-Risk Customers
14729,536520,21034,Risk,At-Risk Customers
14729,536520,21930,Risk,At-Risk Customers
14729,536520,20772,Risk,At-Risk Customers
14729,536520,22469,Risk,At-Risk Customers
14729,536520,71406C,Risk,At-Risk Customers
14729,536520,84985A,Risk,At-Risk Customers
14729,536520,20754,Risk,At-Risk Customers
14729,536520,84596E,Risk,At-Risk Customers
14729,536520,21111,Risk,At-Risk Customers
14729,536520,22501,Risk,At-Risk Customers
12868,536523,22943,Risk,Window Shoppers
12868,536523,22468,Risk,Window Shoppers
12868,536523,22149,Risk,Window Shoppers
12868,536523,21485,Risk,Window Shoppers
12868,536523,21259,Risk,Window Shoppers
12868,536523,22969,Risk,Window Shoppers
12868,536523,22699,Risk,Window Shoppers
12868,536523,22217,Risk,Window Shoppers
12868,536523,22227,Risk,Window Shoppers
12868,536523,22219,Risk,Window Shoppers
12868,536523,22111,Risk,Window Shoppers
12868,536523,22294,Risk,Window Shoppers
14078,536525,21826,Risk,Fading Interest
14078,536525,21791,Risk,Fading Interest
14078,536525,22548,Risk,Fading Interest
14078,536525,22149,Risk,Fading Interest
14078,536525,17164B,Risk,Fading Interest
14078,536525,22423,Risk,Fading Interest
14078,536525,22429,Risk,Fading Interest
14078,536525,22428,Risk,Fading Interest
14078,536525,20974,Risk,Fading Interest
14078,536525,20973,Risk,Fading Interest
14078,536525,15044B,Risk,Fading Interest
14078,536525,21324,Risk,Fading Interest
14078,536525,20750,Risk,Fading Interest
14237,536529,22222,Risk,Fading Interest
14237,536529,22947,Risk,Fading Interest
14237,536529,21743,Risk,Fading Interest
14237,536529,22187,Risk,Fading Interest
14237,536529,22164,Risk,Fading Interest
14237,536529,72598,Risk,Fading Interest
14237,536529,21258,Risk,Fading Interest
14237,536529,22627,Risk,Fading Interest
14237,536529,22487,Risk,Fading Interest
16955,536533,20754,Risk,Fading Interest
16955,536533,22740,Risk,Fading Interest
16955,536533,22825,Risk,Fading Interest
16955,536533,22680,Risk,Fading Interest
16955,536533,22797,Risk,Fading Interest
16955,536533,21843,Risk,Fading Interest
15350,536534,22866,Risk,One-Time Buyers
15350,536534,22834,Risk,One-Time Buyers
15350,536534,22865,Risk,One-Time Buyers
15350,536534,22867,Risk,One-Time Buyers
15350,536534,22112,Risk,One-Time Buyers
15922,536537,22277,Risk,One-Time Buyers
15922,536537,22333,Risk,One-Time Buyers
15922,536537,20867,Risk,One-Time Buyers
15922,536537,21688,Risk,One-Time Buyers
15922,536537,21694,Risk,One-Time Buyers
15922,536537,22183,Risk,One-Time Buyers
15922,536537,22423,Risk,One-Time Buyers
15922,536537,22798,Risk,One-Time Buyers
15922,536537,22800,Risk,One-Time Buyers
15922,536537,22801,Risk,One-Time Buyers
15922,536537,22781,Risk,One-Time Buyers
15165,536539,22969,Risk,Fading Interest
15165,536539,72741,Risk,Fading Interest
15165,536539,37495,Risk,Fading Interest
15165,536539,22807,Risk,Fading Interest
15165,536539,22171,Risk,Fading Interest
15165,536539,82486,Risk,Fading Interest
15165,536539,22173,Risk,Fading Interest
15165,536539,85067,Risk,Fading Interest
15165,536539,48184,Risk,Fading Interest
15165,536539,48138,Risk,Fading Interest
15165,536539,48129,Risk,Fading Interest
15165,536539,21625,Risk,Fading Interest
15165,536539,22326,Risk,Fading Interest
15165,536539,22423,Risk,Fading Interest
15165,536539,21743,Risk,Fading Interest
15165,536539,22557,Risk,Fading Interest
15165,536539,22554,Risk,Fading Interest
15165,536539,85019A,Risk,Fading Interest
15165,536539,85019C,Risk,Fading Interest
15165,536539,20902,Risk,Fading Interest
15165,536539,21429,Risk,Fading Interest
15165,536539,22867,Risk,Fading Interest
15165,536539,22632,Risk,Fading Interest
15165,536539,84030E,Risk,Fading Interest
15165,536539,22114,Risk,Fading Interest
15165,536539,21481,Risk,Fading Interest
15165,536539,22379,Risk,Fading Interest
16456,536542,22382,Risk,Window Shoppers
16456,536542,20727,Risk,Window Shoppers
16456,536542,22383,Risk,Window Shoppers
16456,536542,22386,Risk,Window Shoppers
16456,536542,85099B,Risk,Window Shoppers
16456,536542,22379,Risk,Window Shoppers
16456,536542,20712,Risk,Window Shoppers
16456,536542,85099F,Risk,Window Shoppers
16456,536542,85099C,Risk,Window Shoppers
16456,536542,21930,Risk,Window Shoppers
16456,536542,21928,Risk,Window Shoppers
16456,536542,22411,Risk,Window Shoppers
16456,536542,21931,Risk,Window Shoppers
16456,536542,20711,Risk,Window Shoppers
16456,536542,20713,Risk,Window Shoppers
16456,536542,85123A,Risk,Window Shoppers
17643,536556,22599,Risk,Lost Loyalists
17643,536556,22597,Risk,Lost Loyalists
17643,536556,22336,Risk,Lost Loyalists
17643,536556,21922,Risk,Lost Loyalists
17643,536556,35961,Risk,Lost Loyalists
17643,536556,21843,Risk,Lost Loyalists
17643,536556,20749,Risk,Lost Loyalists
17643,536556,22694,Risk,Lost Loyalists
13093,536560,79321,Risk,One-Time Buyers
13093,536560,48129,Risk,One-Time Buyers
13093,536560,48111,Risk,One-Time Buyers
13093,536560,22960,Risk,One-Time Buyers
13093,536560,22847,Risk,One-Time Buyers
13093,536560,22846,Risk,One-Time Buyers
13093,536560,22665,Risk,One-Time Buyers
13093,536560,22652,Risk,One-Time Buyers
13093,536560,22418,Risk,One-Time Buyers
13093,536560,22402,Risk,One-Time Buyers
13093,536560,22400,Risk,One-Time Buyers
13093,536560,22399,Risk,One-Time Buyers
13093,536560,20685,Risk,One-Time Buyers
16048,536567,22867,Risk,One-Time Buyers
16048,536567,22866,Risk,One-Time Buyers
16048,536567,22865,Risk,One-Time Buyers
16048,536567,21231,Risk,One-Time Buyers
16048,536567,22645,Risk,One-Time Buyers
16048,536567,22646,Risk,One-Time Buyers
16048,536567,22632,Risk,One-Time Buyers
16048,536568,22915,Risk,One-Time Buyers
16274,536569,22171,Risk,At-Risk Customers
16274,536569,21462,Risk,At-Risk Customers
16274,536569,22622,Risk,At-Risk Customers
16274,536569,22616,Risk,At-Risk Customers
16274,536569,22713,Risk,At-Risk Customers
16274,536569,22111,Risk,At-Risk Customers
16274,536569,22496,Risk,At-Risk Customers
16274,536569,84870C,Risk,At-Risk Customers
16274,536569,22659,Risk,At-Risk Customers
16274,536569,22494,Risk,At-Risk Customers
16274,536569,22111,Risk,At-Risk Customers
16274,536569,22113,Risk,At-Risk Customers
16274,536569,84870B,Risk,At-Risk Customers
16274,536569,22119,Risk,At-Risk Customers
16274,536569,22121,Risk,At-Risk Customers
16274,536569,22765,Risk,At-Risk Customers
16274,536569,21351,Risk,At-Risk Customers
16274,536569,22130,Risk,At-Risk Customers
16274,536569,21191,Risk,At-Risk Customers
16274,536569,22945,Risk,At-Risk Customers
16274,536569,22581,Risk,At-Risk Customers
16274,536569,22639,Risk,At-Risk Customers
16274,536569,22579,Risk,At-Risk Customers
16274,536569,22572,Risk,At-Risk Customers
16274,536569,21809,Risk,At-Risk Customers
16274,536569,21818,Risk,At-Risk Customers
16274,536569,22571,Risk,At-Risk Customers
16274,536569,21810,Risk,At-Risk Customers
16274,536569,21809,Risk,At-Risk Customers
16274,536569,21147,Risk,At-Risk Customers
16274,536569,21811,Risk,At-Risk Customers
16274,536569,22640,Risk,At-Risk Customers
16274,536569,22641,Risk,At-Risk Customers
16274,536569,22638,Risk,At-Risk Customers
16274,536569,22573,Risk,At-Risk Customers
16274,536569,22576,Risk,At-Risk Customers
16274,536569,22603,Risk,At-Risk Customers
16274,536569,21817,Risk,At-Risk Customers
16274,536569,21813,Risk,At-Risk Customers
16274,536569,21808,Risk,At-Risk Customers
16274,536569,21804,Risk,At-Risk Customers
16274,536569,21014,Risk,At-Risk Customers
16274,536569,21823,Risk,At-Risk Customers
16274,536569,22086,Risk,At-Risk Customers
16274,536569,21018,Risk,At-Risk Customers
16274,536569,22739,Risk,At-Risk Customers
16274,536569,22738,Risk,At-Risk Customers
16274,536569,22635,Risk,At-Risk Customers
16274,536569,22731,Risk,At-Risk Customers
16274,536569,22428,Risk,At-Risk Customers
16274,536569,22946,Risk,At-Risk Customers
16274,536569,22825,Risk,At-Risk Customers
16274,536569,21871,Risk,At-Risk Customers
16274,536569,21071,Risk,At-Risk Customers
16274,536569,21340,Risk,At-Risk Customers
16274,536569,22816,Risk,At-Risk Customers
16274,536569,22818,Risk,At-Risk Customers
16274,536569,21591,Risk,At-Risk Customers
16274,536569,21587,Risk,At-Risk Customers
16274,536569,22750,Risk,At-Risk Customers
16274,536569,22767,Risk,At-Risk Customers
16274,536569,22660,Risk,At-Risk Customers
16274,536569,85232B,Risk,At-Risk Customers
16274,536569,22941,Risk,At-Risk Customers
16274,536569,21761,Risk,At-Risk Customers
14496,536570,84836,Risk,One-Time Buyers
14496,536570,21781,Risk,One-Time Buyers
14496,536570,22457,Risk,One-Time Buyers
14496,536570,22113,Risk,One-Time Buyers
14496,536570,22835,Risk,One-Time Buyers
12947,536582,21668,Risk,Window Shoppers
12947,536582,21672,Risk,Window Shoppers
12947,536582,22771,Risk,Window Shoppers
12947,536582,22530,Risk,Window Shoppers
12947,536582,22534,Risk,Window Shoppers
12947,536582,21374,Risk,Window Shoppers
12947,536582,21365,Risk,Window Shoppers
12947,536582,21479,Risk,Window Shoppers
12947,536582,21481,Risk,Window Shoppers
12947,536582,84032A,Risk,Window Shoppers
12947,536582,84031A,Risk,Window Shoppers
12947,536582,21509,Risk,Window Shoppers
12947,536582,22025,Risk,Window Shoppers
12947,536582,22650,Risk,Window Shoppers
12947,536582,22637,Risk,Window Shoppers
12947,536582,22634,Risk,Window Shoppers
12947,536582,22635,Risk,Window Shoppers
17460,536585,37449,Risk,One-Time Buyers
14142,536587,37448,Risk,Lost Loyalists
14142,536587,22744,Risk,Lost Loyalists
14142,536587,22743,Risk,Lost Loyalists
14142,536587,22646,Risk,Lost Loyalists
14142,536587,21232,Risk,Lost Loyalists
14142,536587,22466,Risk,Lost Loyalists
14142,536587,22540,Risk,Lost Loyalists
14142,536587,22531,Risk,Lost Loyalists
14142,536587,16237,Risk,Lost Loyalists
14142,536587,22752,Risk,Lost Loyalists
14142,536587,22114,Risk,Lost Loyalists
14142,536587,21108,Risk,Lost Loyalists
14142,536587,22355,Risk,Lost Loyalists
14142,536587,22449,Risk,Lost Loyalists
14142,536587,22867,Risk,Lost Loyalists
14142,536587,21986,Risk,Lost Loyalists
14142,536587,21982,Risk,Lost Loyalists
14142,536587,22421,Risk,Lost Loyalists
14142,536587,17003,Risk,Lost Loyalists
14142,536587,21098,Risk,Lost Loyalists
14142,536587,22548,Risk,Lost Loyalists
14142,536587,21790,Risk,Lost Loyalists
13065,536590,22969,Risk,Lost Loyalists
13065,536590,85123A,Risk,Lost Loyalists
13065,536590,22112,Risk,Lost Loyalists
13065,536590,22114,Risk,Lost Loyalists
13065,536590,21340,Risk,Lost Loyalists
13065,536590,22457,Risk,Lost Loyalists
13065,536590,21136,Risk,Lost Loyalists
13065,536590,22776,Risk,Lost Loyalists
13065,536590,21166,Risk,Lost Loyalists
13065,536590,22794,Risk,Lost Loyalists
13065,536590,71477,Risk,Lost Loyalists
13065,536590,22030,Risk,Lost Loyalists
13065,536590,22622,Risk,Lost Loyalists
13065,536590,21055,Risk,Lost Loyalists
16835,536593,21524,Risk,Fading Interest
16835,536593,22366,Risk,Fading Interest
