itemset,support
"{'23206', '22383'}",0.026456202756780792
"{'22697', '22423'}",0.026456202756780792
"{'22386', '85099C'}",0.026456202756780792
"{'85099B', '22411', '21931'}",0.026456202756780792
"{'20728', '20726'}",0.026456202756780792
"{'20719', '20723'}",0.026382095746257595
"{'21212', '84991'}",0.026382095746257595
"{'85099B', '23201'}",0.026233881725211204
"{'22728', '22727'}",0.02615977471468801
"{'23203', '23199'}",0.02615977471468801
"{'22411', '21928'}",0.02601156069364162
"{'20713', '85099B'}",0.025937453683118422
"{'23206', '23209'}",0.02578923966207203
"{'20725', '20724'}",0.025715132651548837
"{'22960', '22961'}",0.025566918630502446
"{'23206', '20727'}",0.025418704609456055
"{'85099B', '22411', '22386'}",0.025418704609456055
"{'23199', '21931'}",0.025344597598932858
"{'22384', '22382'}",0.025270490588409664
"{'85099B', '85123A'}",0.025270490588409664
"{'20723', '22356'}",0.025122276567363273
"{'85099B', '22383'}",0.025048169556840076
"{'21930', '21931'}",0.024751741514747294
"{'22386', '21928'}",0.024751741514747294
"{'21929', '21931'}",0.024455313472654512
"{'85099B', '20727'}",0.024455313472654512
"{'23200', '23199'}",0.02438120646213132
"{'21212', '21977'}",0.02438120646213132
"{'21928', '21931'}",0.02430709945160812
"{'22726', '22728'}",0.024232992441084927
"{'23206', '22382'}",0.024232992441084927
"{'21929', '21928'}",0.024232992441084927
"{'23201', '23199'}",0.024084778420038536
"{'21929', '22386'}",0.024084778420038536
"{'22384', '20726'}",0.02401067140951534
"{'22112', '22835'}",0.023862457388468948
"{'23200', '23203'}",0.023788350377945754
"{'20727', '20724'}",0.023640136356899363
"{'23209', '20727'}",0.023491922335852972
"{'22578', '22577'}",0.023417815325329775
"{'85099B', '20711'}",0.023269601304283384
"{'22385', '21931'}",0.023269601304283384
"{'22386', '23199'}",0.02319549429376019
"{'85123A', '22457'}",0.022973173262190602
"{'22355', '20725'}",0.02289906625166741
"{'84596B', '84596F'}",0.022750852230621017
"{'21080', '21094'}",0.022750852230621017
"{'23202', '23199'}",0.02267674522009782
"{'23206', '20726'}",0.02267674522009782
"{'85099B', '20712', '22386'}",0.022602638209574626
"{'21212', '21213'}",0.02252853119905143
"{'85099B', '22384'}",0.022454424188528235
"{'22383', '21931'}",0.022306210167481844
"{'85099B', '20712', '21931'}",0.022306210167481844
"{'22355', '22356', '20724'}",0.022232103156958647
"{'20719', '22355', '20724'}",0.022157996146435453
"{'20725', '20727', '22384'}",0.022157996146435453
"{'22385', '22386'}",0.022157996146435453
"{'21212', '22423'}",0.022009782125389062
"{'21212', '20725'}",0.022009782125389062
"{'22411', '23199'}",0.022009782125389062
"{'20719', '22356', '20724'}",0.022009782125389062
"{'20725', '20727', '22383'}",0.022009782125389062
"{'20723', '22355', '20724'}",0.021935675114865865
"{'85123A', '47566'}",0.021935675114865865
"{'21930', '22386'}",0.021935675114865865
"{'85099B', '22355'}",0.021935675114865865
"{'20725', '85123A'}",0.02186156810434267
"{'22722', '22720'}",0.02186156810434267
"{'20723', '22356', '20724'}",0.02186156810434267
"{'85123A', '22469'}",0.021787461093819474
"{'22666', '22720'}",0.021787461093819474
"{'47566', '22423'}",0.021787461093819474
"{'21212', '85099B'}",0.02171335408329628
"{'22662', '22382'}",0.02171335408329628
"{'22411', '21931', '22386'}",0.02171335408329628
"{'20725', '21931'}",0.02171335408329628
"{'23206', '23207'}",0.021639247072773083
"{'85123A', '82482'}",0.02156514006224989
"{'23209', '22383'}",0.02156514006224989
"{'23203', '23201'}",0.02156514006224989
"{'85099B', '22457'}",0.021491033051726692
"{'20725', '22662'}",0.0214169260412035
"{'22355', '22383'}",0.0214169260412035
"{'85099B', '85099C', '21931'}",0.0213428190306803
"{'23204', '20724'}",0.021268712020157107
"{'20719', '20723', '20724'}",0.02119460500963391
"{'23206', '23208'}",0.02119460500963391
"{'20713', '21931'}",0.02119460500963391
"{'85099B', '21731'}",0.02119460500963391
"{'85099B', '22386', '21928'}",0.021120497999110716
"{'23209', '22384'}",0.021120497999110716
"{'22114', '22112'}",0.021120497999110716
"{'21212', '20724'}",0.021120497999110716
"{'23206', '20728'}",0.02104639098858752
"{'22383', '20724'}",0.02104639098858752
"{'20725', '22197'}",0.020972283978064325
"{'20719', '20725'}",0.020972283978064325
"{'85099B', '47566'}",0.020972283978064325
"{'85099B', '22411', '85099C'}",0.020898176967541128
"{'22379', '21931'}",0.020898176967541128
"{'23206', '23199'}",0.020898176967541128
"{'22865', '22866'}",0.020824069957017934
"{'22727', '22730'}",0.020824069957017934
"{'22697', '22423', '22699'}",0.020824069957017934
"{'20712', '85099C'}",0.020749962946494737
"{'23209', '22382'}",0.020749962946494737
"{'85099B', '22386', '85099C'}",0.020675855935971543
"{'85123A', '22423'}",0.020601748925448346
"{'20725', '22386'}",0.020601748925448346
"{'20712', '23199'}",0.020601748925448346
"{'84991', '21977'}",0.020601748925448346
"{'20725', '22356'}",0.020527641914925152
"{'21094', '21086'}",0.020527641914925152
"{'21931', '20711'}",0.020527641914925152
"{'22379', '22386'}",0.020527641914925152
"{'85099B', '22411', '21928'}",0.020527641914925152
"{'85099B', '20712', '22411'}",0.020453534904401955
"{'20725', '47566'}",0.020453534904401955
"{'85123A', '22197'}",0.02037942789387876
"{'22662', '22383'}",0.02037942789387876
"{'85099B', '21935'}",0.020305320883355564
"{'23203', '21931'}",0.020305320883355564
"{'22411', '21930'}",0.020305320883355564
"{'23343', '23344'}",0.02023121387283237
"{'85099C', '21928'}",0.02023121387283237
"{'22355', '20727'}",0.02023121387283237
"{'85099F', '22386'}",0.02023121387283237
"{'22698', '22423'}",0.02023121387283237
"{'21212', '22197'}",0.02023121387283237
"{'20728', '20724'}",0.02008299985178598
"{'23203', '20725'}",0.02008299985178598
"{'21212', '47566'}",0.02008299985178598
"{'20719', '20723', '22355'}",0.02008299985178598
"{'23206', '22384'}",0.020008892841262782
"{'85099B', '22720'}",0.020008892841262782
"{'20719', '85099B'}",0.020008892841262782
"{'85099B', '22961'}",0.020008892841262782
"{'22960', '22720'}",0.019934785830739588
"{'23209', '23208'}",0.019934785830739588
"{'20712', '20711'}",0.019934785830739588
"{'20725', '20728', '20727'}",0.019934785830739588
"{'23203', '22386'}",0.019934785830739588
"{'20723', '20725'}",0.019934785830739588
"{'23200', '23202'}",0.01986067882021639
"{'85099B', '82482'}",0.01986067882021639
"{'20725', '22383', '22384'}",0.01986067882021639
"{'22666', '22961'}",0.019786571809693197
"{'22355', '23204'}",0.019786571809693197
"{'20725', '20727', '22382'}",0.01971246479917
"{'23209', '85099B'}",0.01971246479917
"{'21790', '21791'}",0.01971246479917
"{'20719', '20727'}",0.01971246479917
"{'20725', '22383', '22382'}",0.019638357788646806
"{'20727', '22383', '22382'}",0.019638357788646806
"{'20719', '22355', '22356'}",0.019638357788646806
"{'85099B', '20728'}",0.019638357788646806
"{'23202', '23201'}",0.01956425077812361
"{'22385', '20712'}",0.019490143767600415
"{'22726', '22730'}",0.019490143767600415
"{'21231', '21232'}",0.019490143767600415
"{'20712', '22386', '21931'}",0.019416036757077218
"{'23203', '22411'}",0.019416036757077218
"{'20727', '20728', '22383'}",0.019416036757077218
"{'22386', '20711'}",0.019341929746554024
"{'85099B', '21928', '21931'}",0.019341929746554024
"{'23207', '22383'}",0.019341929746554024
"{'22867', '22865'}",0.019341929746554024
"{'85099B', '22666'}",0.019341929746554024
"{'20712', '22379'}",0.019341929746554024
"{'22197', '21931'}",0.019341929746554024
"{'20725', '20728', '22383'}",0.019267822736030827
"{'85099B', '23199', '21931'}",0.019267822736030827
"{'20713', '20712'}",0.019267822736030827
"{'22197', '20724'}",0.019267822736030827
"{'22554', '22551'}",0.019193715725507633
"{'20712', '21928'}",0.019193715725507633
"{'20719', '21212'}",0.019119608714984436
"{'20713', '22386'}",0.019119608714984436
"{'20727', '23208'}",0.019119608714984436
"{'20712', '22411', '21931'}",0.019119608714984436
"{'85099B', '21080'}",0.019045501704461242
"{'85099B', '23203', '23202'}",0.019045501704461242
"{'85099F', '21931'}",0.019045501704461242
"{'22960', '22666'}",0.018971394693938045
"{'22382', '20724'}",0.018971394693938045
"{'22961', '22720'}",0.018971394693938045
"{'85099B', '21929', '22386'}",0.01889728768341485
"{'85099B', '22386', '23199'}",0.01889728768341485
"{'20727', '20728', '22384'}",0.01889728768341485
"{'47566', '20724'}",0.01889728768341485
"{'20727', '22662'}",0.01889728768341485
"{'85099B', '21929', '22411'}",0.01889728768341485
"{'85099B', '20718'}",0.01889728768341485
"{'21212', '22355'}",0.01889728768341485
"{'23206', '23203'}",0.01889728768341485
"{'20727', '22356'}",0.018823180672891654
"{'23201', '21931'}",0.018823180672891654
"{'22697', '85099B'}",0.018823180672891654
"{'85099B', '22356'}",0.018823180672891654
"{'85099C', '23199'}",0.018823180672891654
"{'20719', '23204'}",0.018823180672891654
"{'20725', '23208'}",0.01874907366236846
"{'20727', '21931'}",0.01874907366236846
"{'85099B', '22411', '21931', '22386'}",0.01874907366236846
"{'20712', '21929'}",0.01874907366236846
"{'22355', '21931'}",0.01874907366236846
"{'20723', '20727'}",0.01874907366236846
"{'21212', '20727'}",0.01874907366236846
"{'20725', '20728', '22384'}",0.01874907366236846
"{'23207', '20727'}",0.018674966651845263
"{'20725', '22383', '20726'}",0.018674966651845263
"{'21931', '20724'}",0.018674966651845263
"{'20719', '22383'}",0.01860085964132207
"{'23206', '23204'}",0.01860085964132207
"{'22411', '20711'}",0.01860085964132207
"{'21212', '84992'}",0.018526752630798872
"{'20712', '21930'}",0.018452645620275678
"{'22384', '22386'}",0.018452645620275678
"{'22411', '22379'}",0.018452645620275678
"{'85099B', '20726'}",0.018452645620275678
"{'22385', '22411'}",0.01837853860975248
"{'22383', '22197'}",0.01837853860975248
"{'20713', '22411'}",0.01837853860975248
"{'22457', '22469'}",0.01837853860975248
"{'85123A', '22720'}",0.01837853860975248
"{'85099B', '23200'}",0.018304431599229287
"{'22960', '22993'}",0.018304431599229287
"{'22960', '85099B'}",0.018304431599229287
"{'23209', '20726'}",0.018304431599229287
"{'23207', '20725'}",0.018304431599229287
"{'22112', '22111'}",0.018304431599229287
"{'22804', '85123A'}",0.018304431599229287
"{'22355', '20728'}",0.01823032458870609
"{'23208', '22383'}",0.01823032458870609
"{'22726', '22728', '22727'}",0.018156217578182896
"{'85123A', '22470'}",0.018156217578182896
"{'20723', '22355', '22356'}",0.018156217578182896
"{'20725', '20726', '22382'}",0.018156217578182896
"{'22384', '20724'}",0.0180821105676597
"{'20719', '20726'}",0.0180821105676597
"{'22993', '85099B'}",0.0180821105676597
"{'85099B', '21929', '21928'}",0.0180821105676597
"{'85099B', '21929', '21931'}",0.0180821105676597
"{'23207', '22382'}",0.0180821105676597
"{'20713', '85099C'}",0.018008003557136505
"{'82494L', '85123A'}",0.018008003557136505
"{'85099B', '22382'}",0.018008003557136505
"{'22993', '22720'}",0.017933896546613308
"{'20719', '22423'}",0.017933896546613308
"{'21175', '21166'}",0.017933896546613308
"{'22666', '22423'}",0.017933896546613308
"{'21212', '22356'}",0.017933896546613308
"{'23206', '85099B'}",0.017933896546613308
"{'20719', '20723', '22356'}",0.017933896546613308
"{'20727', '20728', '22382'}",0.017933896546613308
"{'21080', '21086'}",0.017933896546613308
"{'23209', '23202'}",0.017933896546613308
"{'22659', '22629'}",0.017859789536090114
"{'22355', '22197'}",0.017859789536090114
"{'20719', '20728'}",0.017859789536090114
"{'47566', '22383'}",0.017859789536090114
"{'22867', '22866'}",0.017859789536090114
"{'20712', '22411', '22386'}",0.017785682525566917
"{'23170', '23171'}",0.017785682525566917
"{'23206', '20724'}",0.017711575515043723
"{'21212', '22417'}",0.017711575515043723
"{'20727', '22197'}",0.017711575515043723
"{'21929', '85099C'}",0.017711575515043723
"{'22663', '85099B'}",0.017711575515043723
"{'20723', '20728'}",0.017711575515043723
"{'20727', '22383', '22384'}",0.017637468504520526
"{'84380', '84378'}",0.017637468504520526
"{'22725', '22727'}",0.017637468504520526
"{'20725', '22411'}",0.017637468504520526
"{'85099B', '22469'}",0.017637468504520526
"{'21212', '21080'}",0.017563361493997332
"{'21930', '85099C'}",0.017563361493997332
"{'22745', '22748'}",0.017563361493997332
"{'20728', '22383', '22382'}",0.017563361493997332
"{'20725', '20727', '20726'}",0.017563361493997332
"{'22385', '85099B', '21931'}",0.017489254483474135
"{'85099B', '22699'}",0.017489254483474135
"{'22385', '85099B', '22386'}",0.017489254483474135
"{'22355', '47566'}",0.017489254483474135
"{'85099B', '21930', '21931'}",0.017489254483474135
"{'85099B', '22630'}",0.017489254483474135
"{'22666', '85123A'}",0.017489254483474135
"{'22423', '20724'}",0.017489254483474135
"{'22697', '22698', '22423'}",0.017489254483474135
"{'23202', '21931'}",0.017489254483474135
"{'20725', '22384', '22382'}",0.01741514747295094
"{'21212', '21975'}",0.01741514747295094
"{'22961', '22197'}",0.01741514747295094
"{'82581', '82580'}",0.01741514747295094
"{'23201', '22386'}",0.01741514747295094
"{'20725', '22423'}",0.01741514747295094
"{'21212', '22666'}",0.01741514747295094
"{'85099B', '22629'}",0.01741514747295094
"{'22197', '22411'}",0.01741514747295094
"{'85099B', '22423'}",0.017341040462427744
"{'85099B', '20723'}",0.017341040462427744
"{'21929', '85099F'}",0.017341040462427744
"{'22659', '22630'}",0.01726693345190455
"{'23209', '20728'}",0.01726693345190455
"{'21934', '21935'}",0.01726693345190455
"{'85123A', '22383'}",0.01726693345190455
"{'22729', '22727'}",0.01726693345190455
"{'22666', '22197'}",0.01726693345190455
"{'22993', '22961'}",0.01726693345190455
"{'23200', '23203', '23199'}",0.01726693345190455
"{'22697', '22961'}",0.01726693345190455
"{'20726', '20724'}",0.01726693345190455
"{'22383', '22411'}",0.017192826441381356
"{'22383', '22356'}",0.017192826441381356
"{'22086', '22952'}",0.017192826441381356
"{'23209', '23207'}",0.017192826441381356
"{'23203', '20727'}",0.017192826441381356
"{'23321', '23322'}",0.017192826441381356
"{'23206', '20725', '22383'}",0.01711871943085816
"{'20719', '20723', '22355', '20724'}",0.01711871943085816
"{'23295', '23293'}",0.01711871943085816
"{'85099B', '21930', '22386'}",0.017044612420334965
"{'23207', '23208'}",0.017044612420334965
"{'20725', '20728', '22382'}",0.017044612420334965
"{'85123A', '20727'}",0.017044612420334965
"{'21212', '22383'}",0.017044612420334965
"{'22381', '22379'}",0.017044612420334965
"{'22141', '22144'}",0.016970505409811768
"{'20719', '22355', '22356', '20724'}",0.016970505409811768
"{'20727', '22383', '20726'}",0.016970505409811768
"{'20725', '23199'}",0.016970505409811768
"{'20727', '22386'}",0.016970505409811768
"{'20725', '22384', '20726'}",0.016970505409811768
"{'22662', '20726'}",0.016970505409811768
"{'20727', '47566'}",0.016970505409811768
"{'21181', '21166'}",0.016970505409811768
"{'85152', '21166'}",0.016970505409811768
"{'22423', '22197'}",0.016970505409811768
"{'22355', '20725', '20724'}",0.016896398399288574
"{'23206', '20727', '22383'}",0.016896398399288574
"{'85099B', '23344'}",0.016896398399288574
"{'20725', '85099C'}",0.016896398399288574
"{'23206', '20725', '20727'}",0.016896398399288574
"{'22411', '21928', '21931'}",0.016896398399288574
"{'22993', '22666'}",0.016896398399288574
"{'23203', '23344'}",0.016896398399288574
"{'20723', '22383'}",0.016896398399288574
"{'85099B', '23203', '23199'}",0.016896398399288574
"{'23208', '22382'}",0.016896398399288574
"{'85099B', '22379', '22386'}",0.016822291388765377
"{'22383', '22386'}",0.016822291388765377
"{'85152', '21175'}",0.016822291388765377
"{'22698', '22423', '22699'}",0.016822291388765377
"{'23355', '22112'}",0.016822291388765377
"{'21933', '21932'}",0.016748184378242183
"{'85099B', '22411', '23199'}",0.016748184378242183
"{'20719', '22197'}",0.016748184378242183
"{'20728', '22356'}",0.016748184378242183
"{'21935', '21931'}",0.016748184378242183
"{'85099C', '85099B', '21928'}",0.016748184378242183
"{'22961', '22423'}",0.016674077367718986
"{'21914', '21915'}",0.016674077367718986
"{'22086', '22197'}",0.016674077367718986
"{'22423', '22727'}",0.016674077367718986
"{'20727', '21930'}",0.016599970357195792
"{'21929', '21930'}",0.016599970357195792
"{'85099B', '85099F', '22386'}",0.016599970357195792
"{'21212', '85123A'}",0.016599970357195792
"{'85099B', '21931', '20711'}",0.016599970357195792
"{'21928', '23199'}",0.016599970357195792
"{'22086', '23344'}",0.016599970357195792
"{'22726', '22725'}",0.016599970357195792
"{'85099B', '23301'}",0.016599970357195792
"{'22411', '85099C', '21931'}",0.016599970357195792
"{'22384', '22356'}",0.016599970357195792
"{'21929', '23199'}",0.016525863346672595
"{'21212', '20723'}",0.016525863346672595
"{'23203', '23202', '23199'}",0.016525863346672595
"{'23204', '22356'}",0.016525863346672595
"{'20719', '20723', '22356', '20724'}",0.016525863346672595
"{'20723', '22355', '22356', '20724'}",0.016525863346672595
"{'21930', '23199'}",0.016525863346672595
"{'22114', '23355'}",0.016525863346672595
"{'20719', '47566'}",0.016525863346672595
"{'22423', '22720'}",0.016525863346672595
"{'21731', '22197'}",0.0164517563361494
"{'22666', '20725'}",0.0164517563361494
"{'85099B', '22381'}",0.016377649325626204
"{'85123A', '22178'}",0.016377649325626204
"{'85099B', '82580'}",0.016377649325626204
"{'20727', '22384', '22382'}",0.016377649325626204
"{'22411', '23201'}",0.016377649325626204
"{'20725', '22356', '20724'}",0.016377649325626204
"{'20728', '22662'}",0.016377649325626204
"{'22579', '22578'}",0.016377649325626204
"{'84879', '85123A'}",0.016377649325626204
"{'22662', '22384'}",0.01630354231510301
"{'22386', '85099C', '21931'}",0.01630354231510301
"{'22197', '22386'}",0.01630354231510301
"{'21212', '22961'}",0.01630354231510301
"{'85123A', '21931'}",0.01630354231510301
"{'22457', '22197'}",0.01630354231510301
"{'21929', '22411', '21931'}",0.01630354231510301
"{'20727', '20726', '22382'}",0.01630354231510301
"{'22993', '85123A'}",0.016229435304579813
"{'22197', '22356'}",0.016229435304579813
"{'84991', '84992'}",0.016229435304579813
"{'21175', '21181'}",0.016229435304579813
"{'22726', '22423'}",0.016229435304579813
"{'22355', '22382'}",0.016229435304579813
"{'22411', '22386', '85099C'}",0.016229435304579813
"{'85099B', '20712', '22386', '21931'}",0.016229435304579813
"{'20723', '23204'}",0.016229435304579813
"{'22086', '22909'}",0.016229435304579813
"{'23205', '20724'}",0.01615532829405662
"{'85099B', '22386', '20711'}",0.01615532829405662
"{'23202', '22411'}",0.01615532829405662
"{'84692', '21212'}",0.01615532829405662
"{'47566', '22197'}",0.01615532829405662
"{'22114', '22835'}",0.01615532829405662
"{'22355', '22423'}",0.01615532829405662
"{'22328', '22326'}",0.01615532829405662
"{'20725', '20728', '20726'}",0.016081221283533422
"{'22386', '20724'}",0.016081221283533422
"{'22411', '22386', '21928'}",0.016081221283533422
"{'20727', '20728', '20726'}",0.016081221283533422
"{'85099B', '22090'}",0.016081221283533422
"{'23206', '22355'}",0.016081221283533422
"{'85123A', '22384'}",0.016081221283533422
"{'22138', '22617'}",0.01600711427301023
"{'20727', '22423'}",0.01600711427301023
"{'22697', '22960'}",0.01600711427301023
"{'22961', '21935'}",0.01600711427301023
"{'23209', '23203', '85099B'}",0.01600711427301023
"{'85099B', '22178'}",0.01593300726248703
"{'20712', '20725'}",0.01593300726248703
"{'84946', '22178'}",0.01593300726248703
"{'22355', '20726'}",0.01593300726248703
"{'20725', '22379'}",0.01593300726248703
"{'22386', '21928', '21931'}",0.01593300726248703
"{'22666', '22457'}",0.01593300726248703
"{'23206', '47566'}",0.01593300726248703
"{'85099B', '20725', '22386'}",0.01593300726248703
"{'23245', '22423'}",0.015858900251963837
"{'22355', '23205'}",0.015858900251963837
"{'21080', '21094', '21086'}",0.015858900251963837
"{'85099B', '20712', '20711'}",0.015858900251963837
"{'20723', '22197'}",0.015858900251963837
"{'22385', '23199'}",0.015858900251963837
"{'20727', '22356', '20724'}",0.015858900251963837
"{'22666', '20724'}",0.015858900251963837
"{'20719', '22382'}",0.01578479324144064
"{'23084', '21731'}",0.01578479324144064
"{'22993', '22197'}",0.01578479324144064
"{'85099B', '20712', '23199'}",0.01578479324144064
"{'85099F', '85099C'}",0.01578479324144064
"{'22961', '22699'}",0.01578479324144064
"{'22726', '22729'}",0.01578479324144064
"{'85099B', '20712', '85099C'}",0.015710686230917446
"{'85099F', '20725'}",0.015710686230917446
"{'22457', '22961'}",0.015710686230917446
"{'23207', '20728'}",0.015710686230917446
"{'20712', '21731'}",0.015710686230917446
"{'22383', '20726', '22382'}",0.015710686230917446
"{'85099B', '21977'}",0.015710686230917446
"{'85099B', '21232'}",0.015710686230917446
"{'22909', '22952'}",0.015710686230917446
"{'21485', '22111'}",0.01563657922039425
"{'21731', '21931'}",0.01563657922039425
"{'85099B', '22379', '21931'}",0.01563657922039425
"{'23245', '22720'}",0.01563657922039425
"{'20713', '21928'}",0.01563657922039425
"{'22385', '85099C'}",0.01563657922039425
"{'22554', '22556'}",0.01563657922039425
"{'23206', '20725', '22382'}",0.01563657922039425
"{'23209', '23199'}",0.01563657922039425
"{'22960', '21212'}",0.01563657922039425
"{'85123A', '22961'}",0.01563657922039425
"{'23203', '22383'}",0.015562472209871054
"{'21212', '22077'}",0.015562472209871054
"{'22960', '22457'}",0.015562472209871054
"{'21212', '22382'}",0.015562472209871054
"{'22384', '21931'}",0.015562472209871054
"{'22993', '21212'}",0.015562472209871054
"{'21929', '20725'}",0.015562472209871054
"{'20723', '22382'}",0.015488365199347858
"{'20723', '47566'}",0.015488365199347858
"{'85099B', '22077'}",0.015488365199347858
"{'23203', '20724'}",0.015488365199347858
"{'20728', '22383', '20726'}",0.015488365199347858
"{'23204', '23205'}",0.015488365199347858
"{'22356', '22382'}",0.015488365199347858
"{'85123A', '20724'}",0.015488365199347858
"{'23203', '23298'}",0.015488365199347858
"{'21929', '23203'}",0.015488365199347858
"{'82486', '82483'}",0.015414258188824663
"{'22385', '21928'}",0.015414258188824663
"{'22728', '22730'}",0.015414258188824663
"{'22666', '47566'}",0.015414258188824663
"{'85099B', '23201', '23199'}",0.015414258188824663
"{'85099F', '23203'}",0.015414258188824663
"{'47566', '22356'}",0.015414258188824663
"{'21929', '22411', '22386'}",0.015414258188824663
"{'22663', '21931'}",0.015340151178301467
"{'20719', '20725', '20724'}",0.015340151178301467
"{'22197', '22379'}",0.015340151178301467
"{'85099B', '20712', '22411', '21931'}",0.015340151178301467
"{'20728', '22383', '22384'}",0.015340151178301467
"{'20713', '85099B', '21931'}",0.015340151178301467
"{'23170', '22699'}",0.015340151178301467
"{'23202', '22386'}",0.015340151178301467
"{'23207', '20726'}",0.015340151178301467
"{'20719', '21931'}",0.015340151178301467
"{'23200', '23202', '23199'}",0.015340151178301467
"{'21993', '21992'}",0.015340151178301467
"{'21930', '21928'}",0.015340151178301467
"{'22746', '22748'}",0.015340151178301467
"{'22197', '21935'}",0.015340151178301467
"{'85099B', '23203', '22386'}",0.015340151178301467
"{'22697', '22197'}",0.015266044167778272
"{'20719', '23206'}",0.015266044167778272
"{'22697', '85123A'}",0.015266044167778272
"{'20712', '22197'}",0.015266044167778272
"{'20728', '20726', '22382'}",0.015266044167778272
"{'21731', '22411'}",0.015266044167778272
"{'21929', '22386', '21931'}",0.015266044167778272
"{'23200', '23202', '23203'}",0.015266044167778272
"{'85123A', '20914'}",0.015266044167778272
"{'20727', '22384', '20726'}",0.015266044167778272
"{'23206', '20727', '22382'}",0.015266044167778272
"{'22961', '22077'}",0.015191937157255076
"{'85099B', '22411', '21930'}",0.015191937157255076
"{'22355', '20727', '20724'}",0.015191937157255076
"{'20712', '21931', '20711'}",0.015191937157255076
"{'21931', '82482'}",0.015191937157255076
"{'22727', '22726', '22730'}",0.015191937157255076
"{'84991', '21975'}",0.015191937157255076
"{'23172', '23171'}",0.015191937157255076
"{'20723', '20727', '20724'}",0.015191937157255076
"{'85099B', '20712', '21928'}",0.015191937157255076
"{'22697', '22698', '22423', '22699'}",0.015191937157255076
"{'85099B', '22411', '20711'}",0.015191937157255076
"{'85123A', '22382'}",0.015191937157255076
"{'85099B', '84946'}",0.015191937157255076
"{'85099B', '20725', '22383'}",0.015191937157255076
"{'22697', '22666'}",0.015191937157255076
"{'22383', '22423'}",0.01511783014673188
"{'22385', '21930'}",0.01511783014673188
"{'20728', '21931'}",0.01511783014673188
"{'85099B', '20712', '22411', '22386'}",0.01511783014673188
"{'20723', '22384'}",0.01511783014673188
"{'22745', '22746'}",0.01511783014673188
"{'22423', '22077'}",0.01511783014673188
"{'22960', '22423'}",0.01511783014673188
"{'21213', '84991'}",0.01511783014673188
"{'22625', '22624'}",0.01511783014673188
"{'20728', '22384', '22382'}",0.01511783014673188
"{'22423', '22356'}",0.01511783014673188
"{'20723', '20725', '20724'}",0.01511783014673188
"{'23206', '22383', '22382'}",0.015043723136208685
