id,Description,StockCode,UnitPrice,ProfitMargin,DiscountedPrice,DiscountPct
DLyEYJxQUbunzbtjJ3Snxo,IVORY DINER WALL CLOCK,22191,8.5,30.53,2.47,0.71
nVtsoxBrX5w4ZMiwHiUSCJ,LARGE HEART MEASURING SPOONS,22195,1.65,4.33,3.25,-0.97
m32N5BZ34peuTroQVd3aM2,SMALL HEART MEASURING SPOONS,22196,0.85,2.75,-2.86,4.37
RxAoiwVJuPBxEUAHwksnmv,JAM JAR WITH PINK LID,22962,0.72,1.6,0.95,-0.32
RZU8JDpmkmbSUtAHyVKeqT,JAM JAR WITH GREEN LID,22963,0.72,3.41,-2.78,4.86
Xm7KYjBNTp62dQZvBCdSWF,ROSE COTTAGE KEEPSAKE BOX,22968,8.5,29.63,25.08,-1.95
Lns3d59Rpmtc2SRT32aYZj,HANGING HEART ZINC T-LIGHT HOLDER,84970S,0.64,1.09,-1.92,4.0
ZrMUQNGidtXiejVzWYuHZz,PAPER CHAIN KIT VINTAGE CHRISTMAS,22910,2.55,3.94,-5.84,3.29
bUYU3USzHDHmBmnnUUHri4,DISCO BALL CHRISTMAS DECORATION,20668,0.1,0.28,-0.34,4.44
NTJkGrBnjVU9um5qVcMXcR,SMALL POPCORN HOLDER,22197,0.72,2.37,1.38,-0.91
HQB5wV4E6uSy2BgBnrB8JF,LARGE POPCORN HOLDER,22198,1.45,3.63,-3.76,3.59
mojnaYgBzyvxs8JVqMpxoo,SET/20 RED RETROSPOT PAPER NAPKINS,21080,0.64,0.82,-1.25,2.95
n9FBvMdtwQu37GqYBFgpGz,SET/6 RED SPOTTY PAPER CUPS,21086,0.65,1.88,-2.18,4.36
UK2AdLfYbWF2TmXcZhHSD7,POLKADOT RAIN HAT,21786,0.32,0.62,-1.14,4.56
Pc9U9v2QrXyWs85dQRj6aQ,DELUXE SEWING KIT,22654,4.95,10.35,-11.83,3.39
E2FDU9CnVggEaWfqDeZ9dc,RETROSPOT HEART HOT WATER BOTTLE,21485,4.25,13.84,2.25,0.47
HhjXC8VnhzBfG4SZK8fgZj,ENGLISH ROSE HOT WATER BOTTLE,84030E,3.75,18.15,-3.04,1.81
AAfJsdB2dCXZgwLkLfwYyQ,PHOTO CUBE,22174,1.48,3.53,-5.4,4.65
aTmoXbq9pNNoUc3n4dUrqe,3 STRIPEY MICE FELTCRAFT,22150,1.95,7.27,-3.32,2.7
YnQLiHamh8wsZhxJbdPywC,SET OF 6 SOLDIER SKITTLES,22619,3.75,13.7,-3.86,2.03
GTEWWQR2BVmf4c8EMPv5du,TRADITIONAL WOODEN SKIPPING ROPE,21891,1.25,5.62,2.0,-0.6
nBza3dAMonXFjWymHdgudQ,WOODEN BOX OF DOMINOES,21889,1.25,3.99,-6.04,5.83
bF8rGuYLkP6GAYANkn9R7V,RUSTIC  SEVENTEEN DRAWER SIDEBOARD,22827,165.0,330.15,194.7,-0.18
RpHMrxBCVcfcETNDpBL8EY,PARTY CONES CARNIVAL ASSORTED,22127,1.25,1.88,1.36,-0.09
oLYUTZ6E4HtzqVazjvCxq8,PARTY CONES CANDY ASSORTED,22128,1.25,3.44,3.23,-1.58
F9WEGhMj8wUJ26rUrDT8t4,PICNIC BASKET WICKER SMALL,22502,5.95,16.48,1.13,0.81
ijgPjdeidMC3sHMFmaWHfH,STAR DECORATION PAINTED ZINC,22338,0.65,2.64,-0.96,2.48
FUqi7Uyf4y2LQthcejoPuz,RETROSPOT LAMP,22180,9.95,12.94,9.55,0.04
QyVehNVeZSX62HU7yBZucJ,"FANCY FONT BIRTHDAY CARD,",21506,0.42,0.84,-0.1,1.23
eDf3BvBhPKMrZRt5F8JKqH,HAND WARMER SCOTTY DOG DESIGN,22866,1.85,7.54,-6.88,4.72
gmXFZnigJfKHPWSuZUnv4K,HAND WARMER OWL DESIGN,22865,1.85,6.22,-7.07,4.82
MAmTYLAj9NJHyisSarPhpG,DOG BOWL CHASING BALL DESIGN,22349,3.75,4.33,-1.88,1.5
afdgNqtLGNphtFHNf3qVqY,CLOTHES PEGS RETROSPOT PACK 24,22558,1.25,3.28,-4.4,4.52
HgFv9psXGW7Yj7EvDR8LNK,HAND OVER THE CHOCOLATE   SIGN,85152,2.1,9.02,-9.91,5.72
3ixFnLgK8HqamKhmfLNcVv,TRAVEL SEWING KIT,22652,1.65,2.36,-4.01,3.43
BYoJBf8E9gL3ynra4dBGgW,BLACK HEART CARD HOLDER,22188,3.95,10.45,-6.91,2.75
c9tuvAxifW6xoE5yrzPrNf,CHICK GREY HOT WATER BOTTLE,21484,3.45,9.55,-0.69,1.2
P8Xg2cdUD49A7L7SG8bEhy,SMALL GLASS HEART TRINKET POT,21314,2.1,3.88,0.19,0.91
gWrYjxGrkiYTaMsp7HvqKn,ALARM CLOCK BAKELIKE IVORY,22730,3.75,4.24,-5.85,2.56
3kZyxJVW7oQeMPMGRSrvqd,ALARM CLOCK BAKELIKE ORANGE,22729,3.75,11.92,-2.06,1.55
MGWTkDhCworuU63snczG9L,HAND WARMER BIRD DESIGN,22867,2.1,2.67,-8.21,4.91
9W5CUXH4g8HRooA3vqqJu6,IVORY EMBROIDERED QUILT,22803,35.75,128.72,-55.41,2.55
WjUeW8YWGdQGjcmYtJxnZC,SET OF 3 BLACK FLYING DUCKS,35004B,4.65,12.36,2.84,0.39
J5L583fUcMrZJZDEXNstXM,PACK OF 12 RED RETROSPOT TISSUES,21980,0.29,0.75,-0.75,3.59
VDDGBL9bRfaGigvw2fRXwB,RED RETROSPOT MUG,21844,2.95,3.25,-0.41,1.14
5w729GNXm4HoQwoLZVvttm,BABUSHKA LIGHTS STRING OF 10,22468,6.75,27.16,26.46,-2.92
fWCZCmjfTo9V5TVSXMyudQ,DOORMAT FAIRY CAKE,48185,7.95,36.94,-28.06,4.53
L6Q7LH3CWoewb96M59AFDu,STRAWBERRY CERAMIC TRINKET BOX,21232,1.25,2.59,0.42,0.66
bhHzBiGwHUfRCCvkyvuher,PINK DOUGHNUT TRINKET POT,22064,1.65,6.93,-4.16,3.52
35y2mJJcYy2dBjNrpEoBhC,SILK PURSE BABUSHKA PINK,22449,3.35,16.1,3.58,-0.07
j8eEyytZJEZGhgVL2CySaP,HOT WATER BOTTLE I AM SO POORLY,22835,4.65,19.9,12.42,-1.67
3GH3vzoMzLMxD6PZczVznp,CHOCOLATE HOT WATER BOTTLE,22112,4.95,18.14,-13.86,3.8
kVbDCFYvhhyWXPJtTrLWKG,WHITE SKULL HOT WATER BOTTLE,21479,3.75,13.27,-1.57,1.42
KAULRBS8nRyJRSB9QFG4NR,SCOTTIE DOG HOT WATER BOTTLE,22111,4.95,24.33,-6.98,2.41
MHCFg9L9k9aDsVjTKXzr5L,BIRD HOUSE HOT WATER BOTTLE,22110,2.55,9.74,-4.13,2.62
EyjZCokpsUpypAnvmTg5Uw,BOUDOIR SQUARE TISSUE BOX,22098,1.25,5.52,-4.24,4.39
NktDbQ6xTEsdm2KSxcUWx9,SKULLS SQUARE TISSUE BOX,22100,1.25,2.07,-3.4,3.72
PJSoxknpFdTPha74nZhLo8,PHOTO FRAME CORNICE,22766,2.95,13.54,12.24,-3.15
dhCY7FUAgrWAuTTLPNUQUD,SILK PURSE BABUSHKA RED,22451,3.35,4.11,-4.52,2.35
UxLL7kKw2rhLYMPg7CPgpd,PICTURE DOMINOES,22549,1.45,2.01,-7.09,5.89
bcxwNsrUUiHsBjqmQiradf,S/6 SEW ON CROCHET FLOWERS,84744,1.25,6.15,1.88,-0.5
Knzn5jAMtw6qVjqfbWHfn5,SCANDINAVIAN REDS RIBBONS,85049E,1.25,4.27,1.09,0.13
RpLQ4YHfKXpTtHvyWChPgX,BALLOONS  WRITING SET,21328,1.65,7.92,-1.39,1.84
LVGCMSVCfzPxVBsFugKeEC,LAVENDER INCENSE IN TIN,17091A,1.25,4.48,1.91,-0.53
