id,Description,StockCode,UnitPrice,ProfitMargin,DiscountedPrice,DiscountPct
2ASD5QonzPDoY2X757gKgb,BLUE COAT RACK PARIS FASHION,22914,4.95,3.16,3.37,0.32
V3NcxDLsSnoRWjKTBmutLf,BATH BUILDING BLOCK WORD,21756,5.95,3.83,5.47,0.08
kpF44rCm3yqD7kqYxMiprp,ALARM CLOCK BAKELIKE PINK,22728,3.75,3.58,3.6,0.04
Uzeb4VYiHxcCZXhKpCPLpM,ALARM CLOCK BAKELIKE RED,22727,3.75,0.81,2.81,0.25
BgCMxADRBZpDUywETz7USG,ALARM CLOCK BAKELIKE GREEN,22726,3.75,3.17,3.19,0.15
NEcpNAtkSrbBjLdSvLvpGq,PANDA AND BUNNIES STICKER SHEET,21724,0.85,0.65,0.66,0.22
9fqbZHAqERWdU3nofsYLUw,STARS GIFT TAPE,21883,0.65,0.58,0.63,0.03
Nyd6vVm6bs2TrfYMQwmADY,INFLATABLE POLITICAL GLOBE,10002,0.85,0.68,0.72,0.15
aqKnMqo5YeXcEc9Ho23H2o,VINTAGE HEADS AND TAILS CARD GAME,21791,1.25,0.21,0.96,0.23
ZkrXf6kZYQUGVgNsA4pynr,SET/2 RED RETROSPOT TEA TOWELS,21035,2.95,1.11,1.71,0.42
GMasz8jsopPvt3y9xnK8Lh,ROUND SNACK BOXES SET OF4 WOODLAND,22326,2.95,2.82,2.83,0.04
FnYqoVym5zDo3D4m6LmJHo,SPACEBOY LUNCH BOX,22629,1.95,1.04,1.48,0.24
SLL3NfrujmMjtdUbQQAmW8,LUNCH BOX I LOVE LONDON,22659,1.95,0.21,0.84,0.57
agVDPa8gLQi3MVEGW4CUae,CIRCUS PARADE LUNCH BOX,22631,1.95,0.16,1.36,0.3
YLGPGBSL2tqdDGJQvQhp3X,CHARLOTTE BAG DOLLY GIRL DESIGN,22661,0.85,0.78,0.81,0.05
PdjE4ggGREwhoGuNXsntim,RED TOADSTOOL LED NIGHT LIGHT,21731,1.65,0.77,1.22,0.26
nHriyt5hPSXUZdZevARqTg,SET 2 TEA TOWELS I LOVE LONDON,22900,2.95,1.25,2.01,0.32
ebeGuQUVxJMRexNn4TRccc,VINTAGE SEASIDE JIGSAW PUZZLES,21913,3.75,2.13,3.56,0.05
LiwCtrGWGEDZ6hJ4usgQhj,MINI JIGSAW CIRCUS PARADE,22540,0.42,0.27,0.31,0.26
ecPwiAmxZ2k5gKrWadqvZU,MINI JIGSAW SPACEBOY,22544,0.42,0.06,0.2,0.53
3opaAMqb7Ua2JbHBeBjVFY,MINI PAINT SET VINTAGE,22492,0.65,0.32,0.39,0.4
YLtxuJ5USjKUryiACgmZeK,PAPER CHAIN KIT 50'S CHRISTMAS,22086,2.55,1.74,2.37,0.07
3DhCDmU8qnBhc5X59hbtPz,EDWARDIAN PARASOL RED,20679,4.95,1.31,1.88,0.62
MEHJRQbX8rRVpeEeNyyhBS,RETRO COFFEE MUGS ASSORTED,37370,1.06,0.7,0.76,0.28
5K84yDsrZoUZz5ephs2Xmq,SAVE THE PLANET MUG,21871,1.06,0.79,0.91,0.14
bBTDUALsbVtZpM7uyxwo6t,VINTAGE BILLBOARD DRINK ME MUG,21071,1.06,0.36,0.72,0.32
jhV3mhSJxygzQqebfwcMiv,VINTAGE BILLBOARD LOVE/HATE MUG,21068,1.06,0.89,0.93,0.12
SdfF7nvFyZuaj9h78vbkTn,WOOD 2 DRAWER CABINET WHITE FINISH,82483,4.95,0.15,0.94,0.81
GFVwVETjwQDMMic3wSmSUP,WOOD S/3 CABINET ANT WHITE FINISH,82486,6.95,1.95,5.98,0.14
QQsvNzTkzroEFqUQX2q6PL,WOODEN PICTURE FRAME WHITE FINISH,82482,2.1,1.79,2.04,0.03
SPFEAWCYFg73VTpPi4owz3,WOODEN FRAME ANTIQUE WHITE,82494L,2.55,2.54,2.52,0.01
TgNT4994EcZeVq2G2XHzEU,VICTORIAN SEWING BOX LARGE,21258,10.95,6.86,10.07,0.08
ibuJNwbERjMLDSPfz7skbK,HOT WATER BOTTLE TEA AND SYMPATHY,22114,3.45,1.29,3.31,0.04
oAmsxpV7BmfekGFmcJJDD5,RED HANGING HEART T-LIGHT HOLDER,21733,2.55,1.45,1.94,0.24
Uvf8mGePjZQeTTaQdFqYrg,JUMBO BAG PINK POLKADOT,22386,1.95,1.41,1.81,0.07
QgvnJ36gyZQvvGX7VLEjDe,JUMBO  BAG BAROQUE BLACK WHITE,85099C,1.95,1.11,1.19,0.39
FhsbUGCJUJXDff92wMgMNf,JUMBO BAG CHARLIE AND LOLA TOYS,21033,2.95,1.76,2.66,0.1
eJP77S7gJcjg6Xsj7ER4La,STRAWBERRY CHARLOTTE BAG,20723,0.85,0.46,0.54,0.36
jausUQ7xexERsdf9LDrsKt,RED 3 PIECE RETROSPOT CUTLERY SET,84997B,3.75,2.99,3.08,0.18
hXo4Mvox6Q6CKgfSL4KZhW,BLUE 3 PIECE POLKADOT CUTLERY SET,84997C,3.75,3.69,3.67,0.02
Y23PKVhsX4thVdtK4dLyYR,SET/6 RED SPOTTY PAPER PLATES,21094,0.85,0.41,0.83,0.02
kmRzjoJ8FwUswQZaz8vU9F,LUNCH BAG RED RETROSPOT,20725,1.65,1.1,1.15,0.3
4EiGMotqGKGKxmehUWBuet,STRAWBERRY LUNCH BOX WITH CUTLERY,21559,2.55,2.37,2.45,0.04
Ajsh2KcCxUmcm2HbJd5KPM,LUNCH BOX WITH CUTLERY RETROSPOT,22352,2.55,0.82,1.91,0.25
K5GADpBYEaXEJFPRprXcQV,PACK OF 72 RETROSPOT CAKE CASES,21212,0.42,0.37,0.38,0.1
ULwuLCsY7tVjA2wiRJZCGk,PACK OF 60 DINOSAUR CAKE CASES,21975,0.55,0.54,0.54,0.02
8p2AvyNr599HYV2hQBaXPC,PACK OF 60 PINK PAISLEY CAKE CASES,21977,0.55,0.55,0.54,0.01
LBei4JSfCWNqYdjf7PTvhB,60 TEATIME FAIRY CAKE CASES,84991,0.55,0.42,0.5,0.1
AdYwdpauATY6wPhnApFS8j,TOMATO CHARLIE+LOLA COASTER SET,84519A,2.95,0.41,1.98,0.33
5d88aKjMWwJauVT28w5TVq,CHARLIE & LOLA WASTEPAPER BIN FLORA,85183B,1.25,1.06,1.16,0.07
o2pbVNLXP4CdzaTbhLotwy,RED CHARLIE+LOLA PERSONAL DOORSIGN,85071B,0.38,0.36,0.36,0.04
RXvvjM2FBeN2njrGBFZsew,JUMBO STORAGE BAG SUKI,21931,1.95,0.41,0.64,0.67
iFa8TEocPafNN7oJM5P8vf,JUMBO BAG PINK VINTAGE PAISLEY,21929,1.95,0.13,1.35,0.31
k3hiTLJn3HNqHcnz7iezgA,JAM MAKING SET PRINTED,22961,1.45,0.44,0.97,0.33
QX2eJcgsZUfbqThZ5BxT8y,RETROSPOT TEA SET CERAMIC 11 PC,22139,4.25,0.75,2.38,0.44
QpQ5MjCFrq2XcpkKM6xpH2,GIRLY PINK TOOL SET,84854,4.95,0.67,3.37,0.32
NwsAkECZBi8hXYafowvjJC,JUMBO SHOPPER VINTAGE RED PAISLEY,22411,1.95,1.32,1.54,0.21
J2q92958R4HyZYkXTpxT5k,"AIRLINE LOUNGE,METAL SIGN",82567,2.1,0.43,0.67,0.68
WHXMwarBqaEQkhvYkXX9Cj,WHITE SPOT RED CERAMIC DRAWER KNOB,21672,1.25,0.85,0.93,0.26
VmpCAsWzzDfSLPijwommkZ,RED DRAWER KNOB ACRYLIC EDWARDIAN,22774,1.25,1.05,1.15,0.08
aFrvMtKRZtQyyGDN9Qr276,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,22771,1.25,0.07,0.82,0.34
LKBXjp2MCXTyVPDQaQHJMp,PHOTO CLIP LINE,71270,1.25,0.24,0.55,0.56
QY5EskErMnbs7catSUHAcw,FELT EGG COSY CHICKEN,22262,0.85,0.12,0.42,0.5
HkL8r2LRj5AyRpBia5kGRt,PIGGY BANK RETROSPOT,22637,2.55,1.87,2.17,0.15
GToe8hk2B5X4L9zDzJ2BDJ,SKULL SHOULDER BAG,21934,1.65,1.01,1.39,0.16
a7qup3nk5uURTad9p8oamr,YOU'RE CONFUSING ME METAL SIGN,21169,1.69,1.03,1.59,0.06
RfFWvk9CCJo4se52CLUtDS,COOK WITH WINE METAL SIGN,21166,1.95,1.58,1.68,0.14
EZ65tJ346M65JA2ZNGZtcF,GIN + TONIC DIET METAL SIGN,21175,2.1,1.31,1.91,0.09
XQvBqhBQs7bpAPEkXf2k8Q,YELLOW BREAKFAST CUP AND SAUCER,37444A,2.95,0.52,1.3,0.56
MpSeD6SsDiQmCBbHK37y2B,PINK BREAKFAST CUP AND SAUCER,37444C,2.95,2.11,2.6,0.12
DAnwDognGPeTgwGZmpkA2Q,PAPER CHAIN KIT RETROSPOT,22083,2.95,0.8,0.86,0.71
axoWjHbAULfgqMgNFs5Uvo,SMALL HEART FLOWERS HOOK,84971S,0.85,0.06,0.14,0.83
JgcpuCFgkcrppnuMiaXrvd,TEA TIME DES TEA COSY,47580,2.55,0.68,1.99,0.22
fEe9zeDGgEy2yauVxjnELs,FELT EGG COSY WHITE RABBIT,22261,0.85,0.2,0.66,0.22
bM8R4SZMfDvim86WUEHhik,ZINC WILLIE WINKIE  CANDLE STICK,84832,0.85,0.69,0.74,0.13
2makjvNpXVrX8yjWdU7VZV,CERAMIC CHERRY CAKE MONEY BANK,22644,1.45,1.03,1.1,0.24
2kgEBQmqESCjApQrtoSksA,RETROSPOT LARGE MILK JUG,21533,4.95,4.92,4.9,0.01
FLFUBd56FQfGT3MMXFM4G3,SET OF 6 FUNKY BEAKERS,21557,2.95,0.52,1.09,0.63
EPWRzZv6sXcTXErS3WNZrB,EDWARDIAN PARASOL BLACK,15056BL,5.95,2.78,4.94,0.17
93W3iRerVB4AHbczsa5inG,EDWARDIAN PARASOL NATURAL,15056N,5.95,4.49,5.71,0.04
eCbxkSS2nSWXyYBZLGRmRN,CERAMIC STRAWBERRY CAKE MONEY BANK,22646,1.45,1.27,1.33,0.08
hWHaKqAwwcDoJtmxnMWCgW,BLUE OWL SOFT TOY,22176,2.95,2.63,2.8,0.05
aRriZjc9ro8ZxBAcUJWyp2,BALLOON ART MAKE YOUR OWN FLOWERS,22438,1.95,0.12,0.72,0.63
a8WsLEVLt57Qye2Scg7BZ3,GLASS CLOCHE SMALL,22778,3.95,3.41,3.48,0.12
aFG3vABiT2cYFWx4SNC6tH,GUMBALL MONOCHROME COAT RACK,22719,1.06,0.72,0.98,0.08
dJwzxRMm3grSSfWJTMgq8G,DOORMAT FANCY FONT HOME SWEET HOME,21523,6.75,2.52,4.39,0.35
Bi3nRWtmRtr5Yv6zJosP8o,VINTAGE SNAKES & LADDERS,21912,3.75,3.6,3.64,0.03
RQRHRVEmqPV2fCzoTsaMuq,CHOCOLATE CALCULATOR,21832,1.65,1.29,1.45,0.12
GFihG5AydMqHZu5a5E3hch,RECYCLING BAG RETROSPOT,22379,2.1,1.36,1.72,0.18
EaQzyuUzBfrDXPaiaAooFt,TOY TIDY PINK POLKADOT,22381,1.85,1.82,1.81,0.02
GMKiQQX6gPkFYH7VgQrUf6,ANTIQUE GLASS DRESSING TABLE POT,22798,2.95,2.57,2.6,0.12
C4dKbZEUfAUcTPj37bgxrn,IVORY GIANT GARDEN THERMOMETER,22926,5.95,4.05,5.18,0.13
R9HocEvkDiHhv6EVeGJMTf,3 TIER CAKE TIN GREEN AND CREAM,22839,14.95,10.33,12.26,0.18
M2yXNy6UNF4ctr5aNdCtnQ,3 TIER CAKE TIN RED AND CREAM,22838,14.95,12.91,14.2,0.05
ZmeiYrDaWwFerTQCzktMW8,SET 3 WICKER OVAL BASKETS W LIDS,22783,16.95,3.08,15.09,0.11
ShXqrDEV4ioripXjHQce6r,SET OF 3 COLOURED  FLYING DUCKS,35004C,4.65,2.9,3.81,0.18
oSMXargZVXdLAPN6anot27,WOOD BLACK BOARD ANT WHITE FINISH,82484,6.45,6.16,6.19,0.04
7dJse4jawBWhWXS6UatPF9,COLOUR GLASS T-LIGHT HOLDER HANGING,84755,0.65,0.02,0.58,0.11
HRofeehD5sXEEWqjycyUKg,HANGING METAL HEART LANTERN,22464,1.65,1.52,1.55,0.06
f2MLe24hjAszBJPwDP2nDd,HANGING MEDINA LANTERN SMALL,21324,2.95,2.29,2.3,0.22
XSh8gUxpT2aEFHBikVfaji,NATURAL SLATE HEART CHALKBOARD,22457,2.95,2.94,2.92,0.01
NRKMYa6sMKj43tWqBAHv2p,HEART OF WICKER SMALL,22469,1.45,0.84,1.39,0.04
8y3LNZdryjLCZH2AoKDVuZ,HEART OF WICKER LARGE,22470,2.55,1.5,2.45,0.04
kgW86bLpK8MyoihHVPDQKS,WHITE LOVEBIRD LANTERN,22224,2.95,2.35,2.6,0.12
8Hr9PqyUZGu2k3gssxesoi,CLASSIC METAL BIRDCAGE PLANT HOLDER,21340,12.75,11.05,11.73,0.08
gmTYXuGZsdnfLKjei8dfYr,CREAM HEART CARD HOLDER,22189,3.95,0.46,3.67,0.07
4DR8azRgWTaTXqPzP74LYp,ENAMEL FLOWER JUG CREAM,22427,5.95,3.66,4.76,0.2
DyqKPQG7KCcSCxUj8LCtQ5,ENAMEL FIRE BUCKET CREAM,22428,6.95,1.75,4.52,0.35
WAf4YKiwTYixEEVh3EVg8h,ENAMEL BREAD BIN CREAM,22424,10.95,9.14,10.4,0.05
2dkT37eEWVC3uQYFx74vcY,JUMBO BAG DOLLY GIRL DESIGN,22663,1.95,1.48,1.66,0.15
PhuxCSK3W8TJoiZsfLmjgk,TRADITIONAL CHRISTMAS RIBBONS,85049A,1.25,0.13,0.4,0.68
EcLcPV689DMc7Zw8eafyw9,ORGANISER WOOD ANTIQUE WHITE,22168,8.5,3.74,5.53,0.35
NQcpTJtrAntGQcoMUzvXiY,LUNCH BAG DOLLY GIRL DESIGN,22662,1.65,1.33,1.5,0.09
bbdiefpxdtjbhkyJ9oEe46,WHITE WIRE EGG HOLDER,84880,4.95,4.32,4.8,0.03
egecVuhkYRfetUdsswL67K,JUMBO BAG RED RETROSPOT,85099B,1.65,1.42,1.55,0.06
F5JGTsRexuFHfhmk8A6tRA,CHILLI LIGHTS,79321,3.82,2.55,3.48,0.09
U3TpxsVrwccG2f8J5NLgPb,LIGHT GARLAND BUTTERFILES PINK,22780,3.37,3.27,3.3,0.02
NsK3Cai8GzQaSvpdDxgPyW,WOODEN OWLS LIGHT GARLAND,22779,3.37,2.67,3.1,0.08
L8K8TtETNYpPDnAqZ4RV8g,FAIRY TALE COTTAGE NIGHTLIGHT,22466,1.45,0.56,0.81,0.44
Toh3G9EGS3K9tKTCPvd9sj,HOME SMALL WOOD LETTERS,21363,4.95,0.86,1.19,0.76
AFxTVNbTekHTTgUW25MawP,GINGHAM HEART  DOORSTOP RED,21411,4.25,2.64,3.49,0.18
7LPTVHMZqe8LYhRrUKnQec,FIVE HEART HANGING DECORATION,22318,2.95,1.12,1.56,0.47
m5s9WbZRWYc3Nontn3NjTh,ASSORTED BOTTLE TOP  MAGNETS,22915,0.42,0.17,0.21,0.51
S97hzHFwXdQfbwLvRQjGtt,FRIDGE MAGNETS US DINER ASSORTED,22922,0.85,0.2,0.6,0.29
2qRzqgtWBsT8yoff6TPmJw,HOMEMADE JAM SCENTED CANDLES,22969,1.45,1.25,1.32,0.09
6NGMZ5sXxYiatos5m3JSg3,FRIDGE MAGNETS LES ENFANTS ASSORTED,22923,0.85,0.8,0.8,0.06
8fDPvSLEhGXpL3xEiYJJkw,ROSE CARAVAN DOORSTOP,21115,6.75,5.74,5.8,0.14
nURaysURMb65iK9j5Za9ru,5 HOOK HANGER MAGIC TOADSTOOL,22242,1.65,0.24,0.66,0.6
YLqQaJ8fD2uwjgeykrTiyj,CHRISTMAS LIGHTS 10 REINDEER,22941,8.5,6.88,7.57,0.11
SwUEDqbYa6q6sBv2Xw8gde,VINTAGE UNION JACK CUSHION COVER,21622,4.95,1.46,3.71,0.25
TC4dm4qCFdnvR6325zpzP5,SET OF 3 GOLD FLYING DUCKS,35004G,6.35,2.68,3.87,0.39
i98QB59tYdYDdezs8mqJtu,RED RETROSPOT UMBRELLA,85014B,5.95,5.22,5.3,0.11
Xp78LxqB6iXWYeYmigB3Aa,BLACK/BLUE POLKADOT UMBRELLA,85014A,5.95,3.86,5.12,0.14
Rvw4y86LME79yeoUPmJCXn,RED DINER WALL CLOCK,22193,8.5,5.81,7.39,0.13
ehaFaEJa9ngWBV2jZau8AF,BLUE DINER WALL CLOCK,22192,8.5,0.99,3.49,0.59
XgbcVEpuwKVgF2vWKumksi,IVORY DINER WALL CLOCK,22191,8.5,6.41,7.31,0.14
cey423keLfqM7wGyBn9z3q,LARGE HEART MEASURING SPOONS,22195,1.65,0.77,0.96,0.42
22pESXKqk2EzSkbZsE3oxw,SMALL HEART MEASURING SPOONS,22196,0.85,0.35,0.72,0.15
2eM6Phdf2DsyaMzRraNWTV,JAM JAR WITH PINK LID,22962,0.72,0.53,0.54,0.25
6kHQWbiVvg7f8rFGhjanwn,JAM JAR WITH GREEN LID,22963,0.72,0.52,0.63,0.13
h6AU96TZZD5tQznZRqFxaT,ROSE COTTAGE KEEPSAKE BOX,22968,8.5,7.93,8.16,0.04
fm66zBUC4WPFtU26B5XzPW,HANGING HEART ZINC T-LIGHT HOLDER,84970S,0.64,0.21,0.33,0.49
HGvbdjNhDpBYdUcNiMvg9U,PAPER CHAIN KIT VINTAGE CHRISTMAS,22910,2.55,1.69,1.71,0.33
BeLhRVUkGfp7tXBhcZ6ZM5,DISCO BALL CHRISTMAS DECORATION,20668,0.1,0.08,0.09,0.12
jJxLcE4pzYpB3oz8whuPWp,SMALL POPCORN HOLDER,22197,0.72,0.69,0.71,0.02
aEmcyeteG5uhQijKSTL9LR,LARGE POPCORN HOLDER,22198,1.45,0.16,0.28,0.81
H7STa3kYneASJrPy5WyZqV,SET/20 RED RETROSPOT PAPER NAPKINS,21080,0.64,0.54,0.54,0.16
JMJWsCFcRZveMzLZ2NuDQy,SET/6 RED SPOTTY PAPER CUPS,21086,0.65,0.62,0.64,0.02
GTQYMV2tvPYvVoqqEQpabp,POLKADOT RAIN HAT,21786,0.32,0.27,0.31,0.04
a26go3TsqTcqkeDvYiK6GY,DELUXE SEWING KIT,22654,4.95,1.82,3.51,0.29
hHhaEApUf45ehfMDFtfDf7,RETROSPOT HEART HOT WATER BOTTLE,21485,4.25,3.87,3.95,0.07
m6r8V7KxH8C7FazhdaXo4q,ENGLISH ROSE HOT WATER BOTTLE,84030E,3.75,3.44,3.52,0.06
ScXgzsNiuLR3CB2DouZ7C7,PHOTO CUBE,22174,1.48,0.97,1.12,0.24
Ed6Rz5Lu8XE6AGRBsndtU4,PLASTERS IN TIN CIRCUS PARADE,22556,1.65,1.43,1.5,0.09
AVWVca3YAfpVrzxFsnQZ7N,PACK OF 12 PINK PAISLEY TISSUES,21984,0.29,0.09,0.17,0.43
J22ywzAcrk8Q9LyhTfFeHR,PACK OF 12 BLUE PAISLEY TISSUES,21983,0.29,0.22,0.26,0.09
R7Bh7Hxgj7Se62dysKefc4,PACK OF 12 RED RETROSPOT TISSUES,21980,0.29,0.17,0.23,0.19
TYV3DQveUptwLgRRAPnAbg,CHICK GREY HOT WATER BOTTLE,21484,3.45,1.78,2.28,0.34
CbqbqijDDN7vgx4C9fkEYx,PLASTERS IN TIN VINTAGE PAISLEY,22557,1.65,0.45,0.5,0.7
3WxtkaCKAzPau43QFFDLGF,PLASTERS IN TIN SKULLS,22553,1.65,0.06,0.64,0.61
dZpgYt8bmXdwEoEYQtdJyw,3 STRIPEY MICE FELTCRAFT,22150,1.95,1.86,1.91,0.02
F2tycFd3d9xrJUKDMaY3QZ,SET OF 6 SOLDIER SKITTLES,22619,3.75,3.41,3.56,0.05
MoxeJzWfGSLF9atrTJR62R,TRADITIONAL WOODEN SKIPPING ROPE,21891,1.25,0.16,0.27,0.78
FXgWVYYUzTu4P9vrTg6N4E,WOODEN BOX OF DOMINOES,21889,1.25,0.03,0.46,0.63
6YwrfNn7VrXNYbDdZTHRAh,RUSTIC  SEVENTEEN DRAWER SIDEBOARD,22827,165.0,59.2,145.2,0.12
oDUbKRtvaDuZXF6N36Rwqh,PARTY CONES CARNIVAL ASSORTED,22127,1.25,0.31,0.96,0.23
a5d2yvD7KMr3Uim5Sqb9Ck,PARTY CONES CANDY ASSORTED,22128,1.25,0.52,1.12,0.1
LAhxQwyVfnXVERJ2y3EpKB,PICNIC BASKET WICKER SMALL,22502,5.95,2.91,4.34,0.27
kjaeTuW8t2AuwkzGb5a5gZ,STAR DECORATION PAINTED ZINC,22338,0.65,0.51,0.57,0.12
SVFmjH6eyiBabCLYMtE5sf,RETROSPOT LAMP,22180,9.95,4.1,4.88,0.51
2EUCUUedFpQB22qgEpMZvr,"FANCY FONT BIRTHDAY CARD,",21506,0.42,0.27,0.34,0.18
kqMCMrT7RLzGLAGbKw7MjZ,HAND WARMER SCOTTY DOG DESIGN,22866,1.85,0.2,1.44,0.22
NbzVnfYTM3m5exeFphWWbL,HAND WARMER OWL DESIGN,22865,1.85,0.68,1.18,0.36
W8uAk4daxG7q6b92uJdt3B,DOG BOWL CHASING BALL DESIGN,22349,3.75,1.32,1.72,0.54
SavXbo778g8rCwqxgYhLAM,CLOTHES PEGS RETROSPOT PACK 24,22558,1.25,1.22,1.23,0.02
4VJrHLSGKfAsShEyi2cgQF,HAND OVER THE CHOCOLATE   SIGN,85152,2.1,1.76,2.02,0.04
Dn9Mx2zeaQ3b5iwPnDiogV,TRAVEL SEWING KIT,22652,1.65,1.0,1.25,0.24
iKL8kMfznXXC25LqyRpsHu,BLACK HEART CARD HOLDER,22188,3.95,0.77,0.87,0.78
kuaKLtrTdpEmonXu6U7AJR,SMALL GLASS HEART TRINKET POT,21314,2.1,0.56,0.65,0.69
8H4khkBdonjK4TQ6riPhSo,ALARM CLOCK BAKELIKE IVORY,22730,3.75,1.77,3.19,0.15
jn4MoFrCHJ8pLYVmWgs7Mi,ALARM CLOCK BAKELIKE ORANGE,22729,3.75,2.94,2.96,0.21
9dPNT7Xedth94JaKopn3Me,HAND WARMER BIRD DESIGN,22867,2.1,1.62,1.76,0.16
mE8ZnHMihSVyCgwL398yvp,IVORY EMBROIDERED QUILT,22803,35.75,27.65,34.32,0.04
5ftynN9qSbpwfkYeUUjt6d,SET OF 3 BLACK FLYING DUCKS,35004B,4.65,2.54,2.6,0.44
Z4QCLXtPWEdyGpuZYzbxNY,RED RETROSPOT MUG,21844,2.95,0.98,1.36,0.54
hsyH5GB4bwByEbZYp54i6R,BABUSHKA LIGHTS STRING OF 10,22468,6.75,3.49,4.05,0.4
Ct3MNxVB7wYvzaPBRoVdMF,DOORMAT FAIRY CAKE,48185,7.95,0.84,4.05,0.49
HYALiZNAuLp7TgEKnpWkhn,STRAWBERRY CERAMIC TRINKET BOX,21232,1.25,0.08,0.23,0.82
fp842yf6txziZw2XYCtMxL,PINK DOUGHNUT TRINKET POT,22064,1.65,1.52,1.55,0.06
UTaVjagp3EWmmtVMSxsFbX,SILK PURSE BABUSHKA PINK,22449,3.35,2.82,2.91,0.13
3KKaH6BwrqLvv2cnajyH65,HOT WATER BOTTLE I AM SO POORLY,22835,4.65,3.75,4.28,0.08
WQ4TckAn5WsVpcvbPgBhng,CHOCOLATE HOT WATER BOTTLE,22112,4.95,3.57,4.01,0.19
7adgnpqMmSDxZ5QbCa68Vj,WHITE SKULL HOT WATER BOTTLE,21479,3.75,1.67,3.45,0.08
mJVFfUffoZxSv459oVpLeK,SCOTTIE DOG HOT WATER BOTTLE,22111,4.95,0.1,0.2,0.96
b6ZKs2MJWNtqDm9at9A2Tf,BIRD HOUSE HOT WATER BOTTLE,22110,2.55,1.58,1.73,0.32
PZirmAQso8hnXfE2senqig,BOUDOIR SQUARE TISSUE BOX,22098,1.25,1.03,1.12,0.1
gwG5Sj2yRHvcmgGewcZidY,SKULLS SQUARE TISSUE BOX,22100,1.25,0.61,1.07,0.14
Wer5P3qwwLwccxppQgJYkq,PHOTO FRAME CORNICE,22766,2.95,1.34,1.53,0.48
fNHBPEW3uxhxvWubqXmjvB,SILK PURSE BABUSHKA RED,22451,3.35,1.75,1.94,0.42
iC3QctQV7fuXFn6ZHkEeS4,PICTURE DOMINOES,22549,1.45,0.53,0.9,0.38
UdNSXdW9CGwvxQdKeej2k5,S/6 SEW ON CROCHET FLOWERS,84744,1.25,1.22,1.23,0.02
bAxucENFTRmcSGXGwcjnNn,SCANDINAVIAN REDS RIBBONS,85049E,1.25,0.63,1.1,0.12
jWTzqeTVAZ2p6mrExHU9qo,BALLOONS  WRITING SET,21328,1.65,0.07,0.91,0.45
