id,Description,StockCode,UnitPrice,ProfitMargin,DiscountedPrice,DiscountPct
VmXhWmkHGU5bqvdMXEt6jj,VINTAGE BILLBOARD LOVE/HATE MUG,21068,1.06,0.23,0.92,0.13
52ee6k45FcdTrSrRRVPpBr,WOOD 2 DRAWER CABINET WHITE FINISH,82483,4.95,2.99,4.85,0.02
eMDZU5PwR5XeDbbfrMKaXn,WOOD S/3 CABINET ANT WHITE FINISH,82486,6.95,0.69,5.84,0.16
LbpubkS779tuRyJYojsNo3,WOODEN PICTURE FRAME WHITE FINISH,82482,2.1,1.41,1.95,0.07
9ASqNrihPCudjDWbDhZffv,WOODEN FRAME ANTIQUE WHITE,82494L,2.55,0.6,1.63,0.36
Vi4P2F4so8m3U4g8rQ3foF,VICTORIAN SEWING BOX LARGE,21258,10.95,1.49,4.27,0.61
aUwaFRiuh4Gik6nbBtDYfE,HOT WATER BOTTLE TEA AND SYMPATHY,22114,3.45,1.17,2.73,0.21
j38sbGrVQewxBsqHc8U7AQ,RED HANGING HEART T-LIGHT HOLDER,21733,2.55,0.4,2.47,0.03
o7bhChgcrUDCgtqjmcrrsn,JUMBO BAG PINK POLKADOT,22386,1.95,0.71,1.23,0.37
h9iskbGneC4waFpozZW6c3,JUMBO  BAG BAROQUE BLACK WHITE,85099C,1.95,1.23,1.64,0.16
4odHLCJmafxKjYG78KWcru,JUMBO BAG CHARLIE AND LOLA TOYS,21033,2.95,0.42,1.74,0.41
EAUxEjzU7vBeo5Fm4sfFZV,STRAWBERRY CHARLOTTE BAG,20723,0.85,0.43,0.72,0.15
iXQzAx6RkhS7HdzLvdRH4r,RED 3 PIECE RETROSPOT CUTLERY SET,84997B,3.75,3.56,3.64,0.03
AacxRGR33YfQ9qVoWg3Vha,BLUE 3 PIECE POLKADOT CUTLERY SET,84997C,3.75,2.06,3.52,0.06
ZqokNoAkvBmK3hSYGGpR9G,SET/6 RED SPOTTY PAPER PLATES,21094,0.85,0.33,0.79,0.07
KsYEASt9xLmWFkTxfZrvqb,LUNCH BAG RED RETROSPOT,20725,1.65,1.21,1.35,0.18
jvyPGxRq8FuotSc8dGi5wc,STRAWBERRY LUNCH BOX WITH CUTLERY,21559,2.55,1.48,1.5,0.41
Z5y2ch2LpYoiFrVMq5y7K8,LUNCH BOX WITH CUTLERY RETROSPOT,22352,2.55,0.77,1.81,0.29
eBxWVPrDDEsX5PGSHsd2bk,PACK OF 72 RETROSPOT CAKE CASES,21212,0.42,0.37,0.39,0.08
QhMCmQbY5ZPxLAhuvTR7Zd,PACK OF 60 DINOSAUR CAKE CASES,21975,0.55,0.19,0.45,0.18
NFiRytSLTdN54YZXQijqUw,PACK OF 60 PINK PAISLEY CAKE CASES,21977,0.55,0.41,0.46,0.17
9k569VGcJvMZmws6EpRynm,60 TEATIME FAIRY CAKE CASES,84991,0.55,0.06,0.47,0.14
gFYSLzFpJkQsTiktzYMtsv,TOMATO CHARLIE+LOLA COASTER SET,84519A,2.95,0.17,1.89,0.36
ham3woWRndPTAAC9EPCwbx,CHARLIE & LOLA WASTEPAPER BIN FLORA,85183B,1.25,0.71,0.81,0.35
HrWFYxEZuxVBQvM8a8Jsdq,RED CHARLIE+LOLA PERSONAL DOORSIGN,85071B,0.38,0.15,0.23,0.4
ULTuVZMVJAhVekzNCMQr7K,JUMBO STORAGE BAG SUKI,21931,1.95,1.46,1.58,0.19
B9pVpY6dmhYFUVSjNeKq3G,JUMBO BAG PINK VINTAGE PAISLEY,21929,1.95,0.26,1.46,0.25
VTvK8Ec6Ckqwe2sbF7GLti,JAM MAKING SET PRINTED,22961,1.45,1.14,1.35,0.07
YRDBLuPcBLYvXNr3nSR4kZ,RETROSPOT TEA SET CERAMIC 11 PC,22139,4.25,0.56,1.87,0.56
YzvpWPWeANTuQNCr2ht4dj,GIRLY PINK TOOL SET,84854,4.95,4.19,4.65,0.06
aqqk7k584w6znTKJrBJn3t,JUMBO SHOPPER VINTAGE RED PAISLEY,22411,1.95,0.32,0.92,0.53
a3avkXQcuj6PjL2KkTXm5A,"AIRLINE LOUNGE,METAL SIGN",82567,2.1,1.81,1.83,0.13
2t2YZWcQgHrq4M4NmoiGF6,WHITE SPOT RED CERAMIC DRAWER KNOB,21672,1.25,1.19,1.21,0.03
io8ZDqD64mQVsjQ4Bas6u8,RED DRAWER KNOB ACRYLIC EDWARDIAN,22774,1.25,0.43,0.81,0.35
CqQAy5hdvULfcwLLBaQYgf,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,22771,1.25,0.63,0.68,0.46
6KGy9s6aZJBCy6wfKNayZ3,PHOTO CLIP LINE,71270,1.25,0.62,0.9,0.28
Kdy6P2ZGeVShabGChxqsYi,FELT EGG COSY CHICKEN,22262,0.85,0.14,0.18,0.79
VJsty3unbhKxaJUT3d6q8J,PIGGY BANK RETROSPOT,22637,2.55,0.43,2.04,0.2
cgrfXcwFgLmPa4rhkc2Qdh,SKULL SHOULDER BAG,21934,1.65,0.42,1.5,0.09
nhZTniA7pNNn8cTXmfhHMP,YOU'RE CONFUSING ME METAL SIGN,21169,1.69,1.33,1.57,0.07
AnoRuG5UXsRRqfL8bR8dJM,COOK WITH WINE METAL SIGN,21166,1.95,1.86,1.87,0.04
Tn5Rq4qYbQnGsDr7RwSKHL,GIN + TONIC DIET METAL SIGN,21175,2.1,0.56,1.03,0.51
L89pJwxDZS7hf7WCPf6M9v,YELLOW BREAKFAST CUP AND SAUCER,37444A,2.95,1.14,1.86,0.37
LHNknpfKBtrVDsr2Qubydt,PINK BREAKFAST CUP AND SAUCER,37444C,2.95,1.1,1.33,0.55
kKEtiuHrmnAyUBoCv8vnXV,PAPER CHAIN KIT RETROSPOT,22083,2.95,2.24,2.45,0.17
kFfb7Sy85uYsUbkxx8okFw,SMALL HEART FLOWERS HOOK,84971S,0.85,0.39,0.54,0.37
Qgzs5gptWBnBuYeCL6iq7n,TEA TIME DES TEA COSY,47580,2.55,0.45,0.92,0.64
L5YPd2SXX3DGbBvwi7vKaX,FELT EGG COSY WHITE RABBIT,22261,0.85,0.49,0.75,0.12
LgTySkDddTDoXBD8UDjpLX,ZINC WILLIE WINKIE  CANDLE STICK,84832,0.85,0.57,0.59,0.31
FrvfcijMNNAWYr7hjutydC,CERAMIC CHERRY CAKE MONEY BANK,22644,1.45,1.42,1.42,0.02
5gV7M5fKf5jtiNY5rJJt9p,RETROSPOT LARGE MILK JUG,21533,4.95,1.23,4.7,0.05
Bksfjjv2CQT9bGQKzuFCvY,SET OF 6 FUNKY BEAKERS,21557,2.95,1.43,1.68,0.43
GLX6MSazSkbidAwvfPTMim,EDWARDIAN PARASOL BLACK,15056BL,5.95,1.36,2.32,0.61
XMu2SM43WHHS2RQ8rNTxqo,EDWARDIAN PARASOL NATURAL,15056N,5.95,5.19,5.71,0.04
itaJDBAyjkbFu6LAr9JpAy,CERAMIC STRAWBERRY CAKE MONEY BANK,22646,1.45,1.45,1.44,0.01
2fW5sqetzHeTShCEmCPoUB,BLUE OWL SOFT TOY,22176,2.95,2.83,2.89,0.02
QGwddeyoGHsYdSHoaqHs3z,BALLOON ART MAKE YOUR OWN FLOWERS,22438,1.95,1.16,1.91,0.02
V97gsQ5dFzz6hfm5zfPu6J,GLASS CLOCHE SMALL,22778,3.95,3.92,3.87,0.02
hWxYHvMTrVLNkJDbCfzAFS,GUMBALL MONOCHROME COAT RACK,22719,1.06,0.51,0.86,0.19
G9pEWirgKAShy8yzh6e3nm,DOORMAT FANCY FONT HOME SWEET HOME,21523,6.75,0.47,4.32,0.36
PjptS9Jqqe84zWppKt3ZPw,VINTAGE SNAKES & LADDERS,21912,3.75,1.57,2.33,0.38
QPWVEycPK3SSjMgBvG27Xz,CHOCOLATE CALCULATOR,21832,1.65,0.26,0.97,0.41
5cGRPERpGcFVko4KVBmmws,RECYCLING BAG RETROSPOT,22379,2.1,1.39,1.89,0.1
jdCEYbtRM2RtRRNrjkFNfM,TOY TIDY PINK POLKADOT,22381,1.85,0.1,1.28,0.31
MUPzoLqU5fRTwh8XMMCrzN,ANTIQUE GLASS DRESSING TABLE POT,22798,2.95,2.02,2.39,0.19
V4c8SJzcYhqUH64sQKFi5u,IVORY GIANT GARDEN THERMOMETER,22926,5.95,5.72,5.77,0.03
UaGKEAiXWngbYfuQLcoEB5,3 TIER CAKE TIN GREEN AND CREAM,22839,14.95,10.98,11.51,0.23
9R5VHeZAE65JvPQEWWVaVS,3 TIER CAKE TIN RED AND CREAM,22838,14.95,14.23,14.5,0.03
NXNmUT7dSA8qqgw2Lrnv4e,SET 3 WICKER OVAL BASKETS W LIDS,22783,16.95,9.88,10.17,0.4
b5fL43fq36y2yPnRzNds3n,SET OF 3 COLOURED  FLYING DUCKS,35004C,4.65,0.11,2.09,0.55
ZrBAdJqguULsSRWbqMLgxC,WOOD BLACK BOARD ANT WHITE FINISH,82484,6.45,5.14,6.13,0.05
8KzmRkBbKgpHMsXzY88EwL,COLOUR GLASS T-LIGHT HOLDER HANGING,84755,0.65,0.46,0.51,0.22
JkxAX7nJEQJC3pickPpYEU,HANGING METAL HEART LANTERN,22464,1.65,0.17,0.87,0.47
gqPQC7ts4km9Tch6unQns4,HANGING MEDINA LANTERN SMALL,21324,2.95,0.8,2.6,0.12
4GUxg9J2nM3rwDBzY8rVxB,NATURAL SLATE HEART CHALKBOARD,22457,2.95,2.5,2.86,0.03
em2jDYv95cU3uETbsuaNJh,HEART OF WICKER SMALL,22469,1.45,0.83,1.19,0.18
EyRKGqDkdeNEbKjioycCcr,HEART OF WICKER LARGE,22470,2.55,2.26,2.32,0.09
gxsQrkvWxqzDwS759EyC7e,WHITE LOVEBIRD LANTERN,22224,2.95,2.54,2.8,0.05
R8YjFgBCduxgJrQT3RveGG,CLASSIC METAL BIRDCAGE PLANT HOLDER,21340,12.75,4.03,7.14,0.44
csCdsgu7ZawRJjyTVAALoW,CREAM HEART CARD HOLDER,22189,3.95,3.07,3.16,0.2
frnfvyGix6SqXxfydAjjDj,ENAMEL FLOWER JUG CREAM,22427,5.95,0.29,5.18,0.13
LE9fJFsDCLbTQSB48u2ciY,ENAMEL FIRE BUCKET CREAM,22428,6.95,6.6,6.67,0.04
XBrmkoXMyw7LsKgQRJ4Sds,ENAMEL BREAD BIN CREAM,22424,10.95,2.99,3.94,0.64
HFgCbSxeNMxQgtyyhaFHJr,JUMBO BAG DOLLY GIRL DESIGN,22663,1.95,0.15,1.33,0.32
4QGy26UerbNsUTatxFoKy8,TRADITIONAL CHRISTMAS RIBBONS,85049A,1.25,0.71,0.88,0.3
LcmLsbSYwhjYdCfNeJr6A9,ORGANISER WOOD ANTIQUE WHITE,22168,8.5,4.12,5.44,0.36
Hfoo9vEkSBSFRo3VtdZQ9V,LUNCH BAG DOLLY GIRL DESIGN,22662,1.65,1.61,1.62,0.02
cZBZTQRvWMQ4nDy5SyWcff,WHITE WIRE EGG HOLDER,84880,4.95,3.18,4.8,0.03
QS9rYmRijpbC5A6X69vLYJ,JUMBO BAG RED RETROSPOT,85099B,1.65,0.8,1.14,0.31
o9GZsA7hYEX2ygC82tYoSG,CHILLI LIGHTS,79321,3.82,3.8,3.74,0.02
33qA4z7GZcWk8KK5X4KRSA,LIGHT GARLAND BUTTERFILES PINK,22780,3.37,2.0,2.39,0.29
DcDZx4xxoogLbCTkKTDfiC,WOODEN OWLS LIGHT GARLAND,22779,3.37,3.26,3.3,0.02
bXVH9jisEc45FJULzJghtn,FAIRY TALE COTTAGE NIGHTLIGHT,22466,1.45,0.36,0.7,0.52
jB79j48wE3FuakHoCeVxLy,HOME SMALL WOOD LETTERS,21363,4.95,4.27,4.85,0.02
jAdQEbbb2ZKwB5t9HSGgSg,GINGHAM HEART  DOORSTOP RED,21411,4.25,4.09,4.12,0.03
Ng8jPmVPu6rM8WfXZXBG6j,FIVE HEART HANGING DECORATION,22318,2.95,0.44,2.01,0.32
4BEWuSFyMta5NaxpZKQGBu,ASSORTED BOTTLE TOP  MAGNETS,22915,0.42,0.15,0.29,0.31
cS8MyBtcWnrtvYrW6xJgRg,FRIDGE MAGNETS US DINER ASSORTED,22922,0.85,0.51,0.61,0.28
bzRUVjofqrimp5fFjsBUE4,HOMEMADE JAM SCENTED CANDLES,22969,1.45,1.32,1.36,0.06
ebKSiqMAZuoTYepnXz7JoA,FRIDGE MAGNETS LES ENFANTS ASSORTED,22923,0.85,0.44,0.57,0.33
U2HQGtNEtYY6qjxrhN4QrM,ROSE CARAVAN DOORSTOP,21115,6.75,2.79,3.31,0.51
2qJk8NTbwLJ2Sn2FLMtMf9,5 HOOK HANGER MAGIC TOADSTOOL,22242,1.65,0.29,0.45,0.73
Tbs64yghvCx4vZjdQqRhqH,CHRISTMAS LIGHTS 10 REINDEER,22941,8.5,7.61,8.24,0.03
Qk2N8mBp3EfgxZyrihRSDR,VINTAGE UNION JACK CUSHION COVER,21622,4.95,1.2,3.76,0.24
b7pYFYvcniwURERKVQbwwH,SET OF 3 GOLD FLYING DUCKS,35004G,6.35,4.89,5.21,0.18
ga5jQAv5hXK6UBHv5VBZHk,RED RETROSPOT UMBRELLA,85014B,5.95,2.26,2.38,0.6
WCSuco6iAX83nm4seikZuu,BLACK/BLUE POLKADOT UMBRELLA,85014A,5.95,2.7,5.77,0.03
AKPeCLx5dLnJstDmtAitbK,RED DINER WALL CLOCK,22193,8.5,3.53,4.25,0.5
YQf2Rvndx4MvWBwgPnfKiJ,BLUE DINER WALL CLOCK,22192,8.5,7.57,7.74,0.09
fPnofxBhoGE5JcberwLfus,IVORY DINER WALL CLOCK,22191,8.5,6.18,7.22,0.15
CZmBMxm352VdYak3Ra6bjU,LARGE HEART MEASURING SPOONS,22195,1.65,0.76,1.42,0.14
Sx5mXCAcSSoDqVqQxmPPQ6,SMALL HEART MEASURING SPOONS,22196,0.85,0.11,0.37,0.56
SWvSUSAtqCD5oPu8ABb4HU,JAM JAR WITH PINK LID,22962,0.72,0.6,0.68,0.06
9Ae5BarzoGLvTb4QvWvC4L,JAM JAR WITH GREEN LID,22963,0.72,0.51,0.63,0.13
X6ysyf7HYGKboBkSeYsuze,ROSE COTTAGE KEEPSAKE BOX,22968,8.5,4.76,7.82,0.08
SooZpU4r8yRRu3fugKb3LG,HANGING HEART ZINC T-LIGHT HOLDER,84970S,0.64,0.31,0.53,0.17
7irLeu7QKciXqXr6NDHfNZ,PAPER CHAIN KIT VINTAGE CHRISTMAS,22910,2.55,1.29,2.04,0.2
dyeaGzgEQFRrmHKSYgmJQG,DISCO BALL CHRISTMAS DECORATION,20668,0.1,0.05,0.05,0.47
igPEbofXcHXoqcH7xc7GDD,SMALL POPCORN HOLDER,22197,0.72,0.49,0.69,0.04
3sYv9eqCE7EL3jBULbustk,LARGE POPCORN HOLDER,22198,1.45,0.3,0.74,0.49
oXRNrwz6r2xPDZcpNcnPHf,SET/20 RED RETROSPOT PAPER NAPKINS,21080,0.64,0.41,0.53,0.17
UBbsBvKhjLe4RPNx3RyqCL,SET/6 RED SPOTTY PAPER CUPS,21086,0.65,0.05,0.22,0.66
SB6FRoRw7gUsK6DGFDRjbk,POLKADOT RAIN HAT,21786,0.32,0.24,0.28,0.14
mnAjhe7akUyS7CNeEWmMTR,DELUXE SEWING KIT,22654,4.95,0.53,4.36,0.12
Qyw4WZHYdVrdvYw4HocuWv,RETROSPOT HEART HOT WATER BOTTLE,21485,4.25,2.74,3.83,0.1
aAgXhZQtEjtpBfzAyU4htG,ENGLISH ROSE HOT WATER BOTTLE,84030E,3.75,3.11,3.15,0.16
QojoAYvYVtJAgEv3gixUkF,PHOTO CUBE,22174,1.48,0.79,0.8,0.46
iXYtqY9XH9CaSRx58nawsY,PLASTERS IN TIN CIRCUS PARADE,22556,1.65,0.4,1.4,0.15
HGXWJL5eiKvFJUBk4G7R3f,PACK OF 12 PINK PAISLEY TISSUES,21984,0.29,0.09,0.23,0.22
jZHW7nAyciP5qaoBHKkVFq,PACK OF 12 BLUE PAISLEY TISSUES,21983,0.29,0.08,0.2,0.31
aLdbNKqPWGC95iZFTjh4rc,PACK OF 12 RED RETROSPOT TISSUES,21980,0.29,0.19,0.28,0.05
8urcLRBNxwEVd9zVoVNTdg,CHICK GREY HOT WATER BOTTLE,21484,3.45,2.78,3.21,0.07
ZSkzVG7gx2ouDUrWFamC5a,PLASTERS IN TIN VINTAGE PAISLEY,22557,1.65,0.44,1.42,0.14
NPdVgmJFxFvTt8YtSGqzZu,PLASTERS IN TIN SKULLS,22553,1.65,1.42,1.58,0.04
JFakeP95B74v6LTLgYkgVg,3 STRIPEY MICE FELTCRAFT,22150,1.95,0.71,0.84,0.57
JaaDE2N7ghpEEpQd9sQeW7,SET OF 6 SOLDIER SKITTLES,22619,3.75,2.76,2.96,0.21
C5LTSgrn6NH8noKMo8d3gK,TRADITIONAL WOODEN SKIPPING ROPE,21891,1.25,0.85,0.93,0.26
Hi6oezciTfgNa7v6dP7cZ7,WOODEN BOX OF DOMINOES,21889,1.25,0.6,0.61,0.51
GNbF425guMCN4mhSqWzfVZ,RUSTIC  SEVENTEEN DRAWER SIDEBOARD,22827,165.0,164.02,163.35,0.01
TMK9jP43jTQPQokUMkSi5k,PARTY CONES CARNIVAL ASSORTED,22127,1.25,1.04,1.21,0.03
VWcN2UBm7RtdHGhWBLzVRi,PARTY CONES CANDY ASSORTED,22128,1.25,0.31,1.01,0.19
kuoCu4NPRnhEhxYY8pEvGg,PICNIC BASKET WICKER SMALL,22502,5.95,2.54,5.59,0.06
gFsZysUiaQPmD8TNguicoC,STAR DECORATION PAINTED ZINC,22338,0.65,0.35,0.63,0.03
NjFRN5kbwrEAaT8kuqkebb,RETROSPOT LAMP,22180,9.95,3.03,9.35,0.06
RQrkKj8csWzQX5WfVh4xtX,"FANCY FONT BIRTHDAY CARD,",21506,0.42,0.4,0.41,0.03
e7DHvsjQZNDfm77CD4Bjhq,HAND WARMER SCOTTY DOG DESIGN,22866,1.85,0.08,1.44,0.22
M9h6Awy93BFMJEqbB2NzEp,HAND WARMER OWL DESIGN,22865,1.85,0.57,1.78,0.04
QpeYsVmxHozPK337paC3pG,DOG BOWL CHASING BALL DESIGN,22349,3.75,1.14,2.44,0.35
cXVMk5s7RUNXM6Geb2D7z2,CLOTHES PEGS RETROSPOT PACK 24,22558,1.25,0.63,1.19,0.05
Lnj5BW8j5q3HNgCHMqR4ZV,HAND OVER THE CHOCOLATE   SIGN,85152,2.1,1.91,1.93,0.08
i8eRqHTjPwgRX7xdDsejyh,TRAVEL SEWING KIT,22652,1.65,0.4,1.11,0.33
FZm2J568QPkVGthg8vdxY7,BLACK HEART CARD HOLDER,22188,3.95,1.75,2.96,0.25
gjQ7obQiTwTphuLJYeqtrc,SMALL GLASS HEART TRINKET POT,21314,2.1,1.15,1.62,0.23
ezpZU2cnGCgg4eyQdwsCYu,ALARM CLOCK BAKELIKE IVORY,22730,3.75,0.76,1.91,0.49
c4wrK76oveDd3bkNEMhRDD,ALARM CLOCK BAKELIKE ORANGE,22729,3.75,0.27,0.79,0.79
H8ak7TxzjhXAVBCvnBvSVd,HAND WARMER BIRD DESIGN,22867,2.1,0.93,1.55,0.26
2vMPpAYjxaexqKY6gmckoc,IVORY EMBROIDERED QUILT,22803,35.75,28.52,33.6,0.06
igKLWm5fahuJWTQ8uKmjrH,SET OF 3 BLACK FLYING DUCKS,35004B,4.65,2.07,3.07,0.34
SPmteAtf4MEYY7C59c5oN8,RED RETROSPOT MUG,21844,2.95,1.14,1.39,0.53
aNTyTG56jBXhfNurTzbsFY,BABUSHKA LIGHTS STRING OF 10,22468,6.75,0.94,1.22,0.82
YpQZdg7k8yXPGtkLM5NdnH,DOORMAT FAIRY CAKE,48185,7.95,4.82,7.47,0.06
W7bVrnyadaQNLmMrawb7Rv,STRAWBERRY CERAMIC TRINKET BOX,21232,1.25,0.2,0.45,0.64
GwbE6QdJ8XoG686r4pnAcp,PINK DOUGHNUT TRINKET POT,22064,1.65,0.48,1.14,0.31
DQN3RrGusnmZkP25HH7TKw,SILK PURSE BABUSHKA PINK,22449,3.35,3.08,3.18,0.05
m869J2TSK7Jb2LYrRh3qBU,HOT WATER BOTTLE I AM SO POORLY,22835,4.65,2.77,3.67,0.21
Q7ttQhd4vHqdzkpSp4oDqK,CHOCOLATE HOT WATER BOTTLE,22112,4.95,2.17,2.57,0.48
7QtijhjLrzvMm3t4syYNJF,WHITE SKULL HOT WATER BOTTLE,21479,3.75,0.64,0.86,0.77
WsfdXwenqo6or6hUQQ6Ajh,SCOTTIE DOG HOT WATER BOTTLE,22111,4.95,3.5,4.26,0.14
e5mpK484kC29jgjBWrX8MN,BIRD HOUSE HOT WATER BOTTLE,22110,2.55,0.66,0.89,0.65
eQKEpVA9kuS4haeka45JuY,BOUDOIR SQUARE TISSUE BOX,22098,1.25,0.31,0.49,0.61
fKCqM5NyjJXeZ4yQtCvjLC,SKULLS SQUARE TISSUE BOX,22100,1.25,0.45,0.85,0.32
iegQtgNZvrUMKBqgJ8LxNX,PHOTO FRAME CORNICE,22766,2.95,2.62,2.68,0.09
kNXvpsMod4YmFDdyzyxWEx,SILK PURSE BABUSHKA RED,22451,3.35,0.55,2.78,0.17
NL8LH4EG9LtfN7dSYxVniH,PICTURE DOMINOES,22549,1.45,0.52,1.38,0.05
4HsyV3jEQ8vJfTi47LQ4ES,S/6 SEW ON CROCHET FLOWERS,84744,1.25,0.49,0.86,0.31
6UtsCFyzDU3AsfJy2F8MpB,SCANDINAVIAN REDS RIBBONS,85049E,1.25,0.03,0.55,0.56
